A,burntumbe,rawumber,vandyke,burntsien,rawsienna,redochre,redlead,cadmiumre,alizarin,madderlak,lacdye,carminelak,vermilion,realgar,ylakeres,massicot,yellowoch,gamboge,naplesyel,leadtinII,leadtinI,saffron,orpiment,cobaltyel,cadmiumye,chromegre,cobaltgre,cadmiumgr,greenearth,viridian,phthalogre,verdigris,malachite,bluebice,cobaltblu,azurite,egyptian,ultramarin,phtaloblue,smalt,indigo,mayablue,prussianbl,cobaltvio,ivoryblac,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumw,lithopone,cardboard,Gumarabic
621.5744018,23.96552829,21.30443128,19.00515506,29.25894247,46.39568405,34.4441833,109.9363344,83.85387389,89.70184482,68.89050691,21.09793808,38.57621457,71.61974398,89.06614459,78.18424901,67.8488739,59.84497395,85.74459241,84.10052154,103.0295541,115.6368121,94.68656917,89.27846645,81.61253422,110.6876251,26.77362045,22.87632376,22.70799277,24.23624438,19.00488584,20.67808652,23.32211486,25.99325384,29.23935658,21.28650111,20.18849302,19.26620608,21.0846116,22.00540436,18.65981066,18.62434068,21.20689219,18.57493846,22.69780272,17.68013907,21.25850203,18.95433943,20.90894431,88.33710513,77.01870661,121.8859506,132.6102841,127.7925311,119.0469652,123.0354608,99.66203228
621.7734134,23.98437079,21.31034947,19.00884443,29.31098218,46.39303215,34.45328738,109.944766,84.14627645,90.07192666,68.95089117,21.10734478,38.63577621,71.72648215,89.09300792,78.23412848,67.81644769,59.84745033,85.80259544,84.14618222,103.0496742,115.6518631,94.66317107,89.29624145,81.64353024,110.7151742,26.81414571,22.90158042,22.68738894,24.25562705,19.01890044,20.6654192,23.3221959,25.9906844,29.22856874,21.29994346,20.17352324,19.29826073,21.10521781,21.99491142,18.6722309,18.61120834,21.25183081,18.58945399,22.76347531,17.68917937,21.2194416,18.97920144,20.92219051,88.41572882,77.01356954,121.9587529,132.5750094,127.8334635,119.0408567,123.0262506,99.67811373
621.9724092,24.00970054,21.305598,19.01742324,29.35729743,46.40198037,34.50719103,110.0494689,84.54807196,90.50741603,69.06655302,21.13731067,38.79368695,71.9647256,89.24513997,78.30431074,67.88829952,59.89533782,85.81223193,84.23781828,103.1217662,115.7032287,94.67665177,89.38444194,81.66758126,110.7840607,26.84762825,22.94220772,22.72460222,24.23099313,19.03324812,20.66774516,23.32067254,26.02659171,29.21613847,21.30289323,20.17936743,19.33751365,21.11979027,21.99706163,18.68146759,18.63656316,21.27351764,18.60939443,22.8227003,17.7203217,21.27297937,19.0030113,20.92791365,88.4243322,77.06324218,122.1029645,132.6380525,127.8507989,119.1421383,123.0724265,99.76675802
622.1713892,24.03967119,21.32055334,18.9878458,29.34666863,46.43500343,34.54923775,110.1472085,84.88319849,90.88305751,69.19802072,21.1495239,38.94762953,72.07004808,89.28893509,78.37080269,67.94338783,59.89956964,85.86538689,84.2491762,103.1492339,115.7172475,94.6974821,89.43693461,81.67262324,110.8670415,26.81894663,22.95119809,22.76479296,24.24724986,19.01940432,20.65982872,23.29683522,26.01479619,29.22042108,21.29371649,20.18385463,19.36501454,21.09108817,21.98747936,18.69344756,18.62057777,21.23042457,18.5834501,22.83522792,17.7132097,21.28322389,19.00544109,20.9384477,88.45108725,77.10094207,122.1690687,132.6029002,127.8411953,119.0943323,123.0876692,99.80793155
622.3703535,24.03785534,21.32757808,19.00901722,29.37371369,46.42136517,34.60604853,110.1945779,85.18274361,91.25479156,69.24745212,21.16324224,39.07954715,72.11723735,89.30571738,78.43537217,67.89213867,59.839669,85.8976852,84.22513096,103.1304767,115.7378061,94.64134711,89.39703001,81.69129284,110.8000385,26.81579001,22.90494664,22.74884104,24.22614226,18.97448249,20.62893559,23.29436342,25.97656103,29.186664,21.29025959,20.1558985,19.32645974,21.07772574,21.98364388,18.68550961,18.61563326,21.20425896,18.55771227,22.82991967,17.70153868,21.2717281,19.00265627,20.89243775,88.39643722,77.08074457,122.0751448,132.4527649,127.7588922,119.0341786,122.9770419,99.81253342
622.569302,24.0107507,21.2833201,18.95775807,29.37264261,46.38759493,34.55606356,110.1430145,85.53247619,91.52974782,69.26913536,21.16406636,39.21697881,72.15953757,89.32648836,78.43331293,67.87416615,59.74935897,85.84876252,84.09679766,103.05927,115.7294725,94.60224735,89.37455787,81.58364503,110.7152283,26.79824468,22.85658566,22.71447239,24.20229001,18.94002916,20.60390017,23.2844432,25.93319507,29.18932306,21.25530306,20.10981444,19.29976473,21.05438892,21.95374126,18.69140816,18.60101761,21.18128489,18.54666241,22.8010351,17.68703892,21.25233481,18.96572264,20.86986058,88.35638158,77.00445734,121.9833163,132.382997,127.6245593,118.9554748,122.9006527,99.82132758
622.7682347,24.06348088,21.27172579,18.94886389,29.41103581,46.40822312,34.5723745,110.1987388,85.92219417,91.96865677,69.35678018,21.17392404,39.37431557,72.24762442,89.36170983,78.49921187,67.8684181,59.70344064,85.94319479,84.09228365,103.1037337,115.7182146,94.61611641,89.44073708,81.61977556,110.7479333,26.81792836,22.8737809,22.74496099,24.21149101,18.94894435,20.64094274,23.3020273,25.95246403,29.2248598,21.27931605,20.13244875,19.33758996,21.06511239,21.96290909,18.7268554,18.61219683,21.19617183,18.52567319,22.87148773,17.71287134,21.26990198,18.91863694,20.89673192,88.36084111,77.04047327,121.987906,132.379459,127.6279811,118.8838236,122.8857027,99.86902103
622.9671517,24.04114942,21.25395664,18.95925842,29.45620402,46.3769161,34.55395038,110.1632727,86.21984215,92.22990836,69.42208618,21.19854999,39.44199853,72.34472636,89.32808252,78.54899729,67.85739129,59.65980803,85.9913266,84.08659252,103.0784328,115.6374197,94.59829446,89.33144659,81.55870122,110.7210383,26.86981007,22.86084314,22.73662718,24.19029435,18.94470312,20.65663977,23.28309431,25.93601913,29.17238905,21.24882341,20.10470435,19.29862747,21.0425831,21.95171312,18.74783128,18.60536088,21.20301308,18.53038634,22.8601194,17.71264913,21.22286244,18.8623169,20.8669813,88.40567046,76.97191832,121.9726883,132.2779623,127.4940127,118.7783894,122.8849545,99.80166727
623.1660529,24.04257444,21.28015572,18.94081364,29.46537961,46.38702417,34.57515713,110.2094604,86.57396937,92.5684019,69.46736368,21.20539105,39.6058935,72.42033379,89.45151792,78.57154827,67.91797737,59.6534174,86.01148483,84.06830035,103.0542516,115.629504,94.59385836,89.35432518,81.57883906,110.6952096,26.88324337,22.81928652,22.74610374,24.1898382,18.96564136,20.67764118,23.27736596,25.88683682,29.16929701,21.25219103,20.09315756,19.28462123,21.03091332,21.92039446,18.71434786,18.63040015,21.19556453,18.51758954,22.88600766,17.74357338,21.20618199,18.87086168,20.88437349,88.39573666,76.9986212,121.9755329,132.2970532,127.4861601,118.6992528,122.8174365,99.82253276
623.3649383,23.99650062,21.24815745,18.9142455,29.44619859,46.36956195,34.57047899,110.1671393,86.88329783,92.88246323,69.51033241,21.19392566,39.72919249,72.46817152,89.4636472,78.6095629,67.92010556,59.59298391,85.91609941,84.02618257,103.0480197,115.5837322,94.5483168,89.32437223,81.55915256,110.6643334,26.88207986,22.77511165,22.73658736,24.11316,18.92443995,20.64807995,23.25159486,25.83870476,29.08210918,21.2388349,20.0491292,19.23715469,21.02283329,21.87272847,18.68241566,18.59248988,21.16996871,18.50280555,22.85041644,17.71822192,21.21756069,18.84233438,20.87707948,88.43375291,77.00676737,121.8775038,132.13253,127.4176909,118.619532,122.7887803,99.77674155
623.5638079,23.94310215,21.25505636,18.89296219,29.52008847,46.35871556,34.56221729,110.08758,87.13765832,93.15525738,69.52903737,21.16519226,39.83065413,72.577129,89.4285632,78.57149842,67.91402894,59.54010962,85.85804607,83.96201808,102.9316086,115.4596124,94.46561472,89.26909059,81.49640872,110.6006815,26.89203247,22.73111571,22.72276966,24.1245719,18.9142895,20.67037707,23.19201083,25.81394461,29.0399559,21.25654338,20.03858208,19.22991237,21.01486951,21.86315284,18.64366567,18.57283808,21.1658219,18.47665081,22.8704131,17.71762873,21.18444312,18.81574444,20.84735897,88.41862362,76.88890437,121.7966925,132.0605176,127.210482,118.4925659,122.7231716,99.74567978
623.7626617,23.94381111,21.30506125,18.926046,29.60980027,46.41387153,34.56675333,110.2064795,87.56356649,93.56829098,69.68224931,21.21567276,40.00662405,72.72287879,89.54168058,78.69198997,67.97386891,59.57708749,85.99490503,83.9942059,103.0200952,115.5628593,94.57562382,89.41261749,81.58933514,110.7461613,26.94656206,22.76847778,22.79358269,24.14489165,18.97630944,20.70404461,23.21497791,25.8126726,29.05361862,21.28110904,20.04491004,19.26334715,21.05394513,21.85632378,18.66476997,18.58867783,21.17483204,18.50951628,22.95350083,17.73789884,21.17412165,18.81393844,20.88896043,88.51343816,77.00398301,121.9428171,132.1966917,127.2982855,118.5601148,122.8962675,99.82326036
623.9614998,23.96338349,21.27777752,18.90335268,29.61860729,46.41616133,34.57662951,110.2555062,87.9191853,93.86372358,69.74376533,21.20797301,40.18403594,72.78368312,89.56340106,78.69351331,68.00798554,59.54856978,86.03802518,83.89305943,103.0714523,115.6068199,94.57118226,89.41200841,81.63084671,110.6872551,26.94718183,22.73628086,22.76379828,24.09254796,18.95182618,20.67908963,23.2011444,25.78045682,29.02972122,21.28674914,20.03922604,19.21473466,21.06137415,21.87689391,18.64163595,18.58615924,21.14454235,18.49767501,22.95820111,17.72054572,21.18857022,18.75793218,20.87914325,88.413615,77.02874318,121.9027241,132.1556192,127.2795868,118.5431758,122.8810051,99.80759234
624.1603221,23.93255271,21.23482417,18.88950106,29.63312747,46.4482909,34.57259259,110.1789274,88.26958755,94.13214662,69.74241207,21.23412895,40.32709974,72.80432454,89.57821645,78.68072099,68.00657563,59.54062289,86.11451178,83.89244167,103.0817527,115.6004015,94.57101232,89.39212702,81.62526303,110.6551875,26.94260507,22.71119961,22.73450256,24.08289222,18.92990355,20.656368,23.17585498,25.74538383,28.98885349,21.26828791,20.00499483,19.19222561,21.05908269,21.8642848,18.65235369,18.55333951,21.11900459,18.48220064,22.95084707,17.66909719,21.15531602,18.76186288,20.85836708,88.47889973,77.07435435,121.8494046,132.0446695,127.1738565,118.4261292,122.8266716,99.79259966
624.3591287,23.92914158,21.26730708,18.89501187,29.66603153,46.43581745,34.60009339,110.114311,88.68770782,94.39228419,69.82182896,21.28033675,40.52935471,72.90345937,89.64519475,78.74868935,68.09976103,59.507115,86.22118472,83.92813663,103.1315173,115.5609266,94.58079344,89.41992179,81.64924076,110.6070463,27.02095518,22.71386766,22.71961408,24.07490015,18.93313869,20.63993183,23.1491388,25.72539177,28.9957987,21.29224386,20.01593762,19.15122194,21.07530989,21.89649979,18.67742307,18.56767984,21.16265544,18.51880856,23.01143858,17.66018676,21.16298954,18.76464836,20.84862037,88.49353234,77.10634963,121.8357615,132.0864497,127.1249386,118.4353118,122.8517015,99.81040829
624.5579194,23.99760824,21.29914348,18.89828713,29.73550041,46.48084701,34.67522881,110.1911964,89.13405735,94.7029894,69.9335315,21.32863344,40.71379847,73.0145651,89.7553214,78.85352377,68.17204683,59.57432244,86.27673378,83.98414961,103.2042242,115.6133992,94.63465543,89.42283211,81.71020684,110.6571777,27.06556485,22.72811218,22.73801333,24.08642506,18.99950041,20.66732443,23.11416377,25.72439885,28.99479536,21.29542054,20.04790184,19.16868737,21.10170754,21.91976703,18.70131821,18.52078895,21.21702529,18.53652138,23.10555698,17.6781367,21.17086883,18.78147486,20.88836569,88.6006894,77.16228125,121.9463747,132.2031429,127.1907304,118.4864552,122.9781497,99.87105815
624.7566945,24.04542091,21.3381106,18.94806082,29.76513721,46.48496327,34.76268154,110.2690312,89.45865545,95.04505262,70.11891628,21.39140353,40.89108826,73.11133242,89.81996844,78.84035596,68.2138442,59.60224859,86.32191708,84.04646513,103.2960563,115.6056553,94.68121586,89.46971196,81.75286608,110.7459301,27.1125887,22.75142152,22.74067213,24.13777218,19.02330654,20.68796621,23.07455749,25.70416507,28.95048044,21.31980326,20.05231013,19.20233394,21.09540142,21.9322647,18.72231031,18.50346344,21.18927497,18.53135844,23.18815383,17.68434667,21.19238628,18.78568497,20.8893737,88.60845225,77.26353415,121.9693067,132.248059,127.201388,118.5142395,122.9939972,99.81524405
624.9554537,24.02838484,21.36138757,18.94570827,29.81527755,46.50025836,34.82005782,110.3584591,89.80727573,95.25812139,70.23782325,21.42349642,41.01175237,73.2558543,89.87396201,78.92332026,68.24073145,59.62389581,86.30844157,84.10774111,103.3440425,115.5954202,94.68128578,89.48418693,81.83321465,110.7465927,27.12008174,22.745745,22.70689694,24.11287369,18.99870231,20.68543669,23.06695211,25.64276121,28.93900094,21.30717911,20.04842729,19.20086968,21.12680455,21.93002919,18.71558257,18.52670707,21.20119104,18.5639537,23.19696166,17.69402944,21.19545258,18.80390151,20.90389863,88.63315956,77.27353891,121.9599359,132.2125671,127.2390147,118.5999325,123.0624281,99.78065727
625.1541972,24.05553261,21.361384,18.93133545,29.86981402,46.48882392,34.87128806,110.4311056,90.18186996,95.5536201,70.366632,21.47474689,41.20996948,73.36730842,89.88500907,78.95219732,68.29379255,59.60678465,86.27977059,84.12691577,103.3745926,115.6120376,94.70271843,89.58224136,81.93513995,110.798795,27.09774342,22.73847241,22.70260483,24.11689418,18.99312369,20.71566089,23.03426661,25.6229192,28.91716309,21.30808931,20.07123115,19.19320879,21.1086309,21.9451322,18.69048932,18.55984599,21.22282047,18.57487304,23.31496709,17.71159772,21.21136685,18.81703921,20.92301284,88.63540391,77.38895751,121.9890533,132.1923932,127.2819214,118.6600485,123.0588672,99.82920898
625.3529249,24.03269417,21.34230029,18.94468446,29.87437714,46.45520226,34.85445123,110.4126608,90.52819665,95.80494734,70.41588612,21.48759825,41.34726065,73.45315891,89.84691956,78.93550886,68.3192047,59.55841663,86.27813834,84.08517707,103.3720036,115.5595348,94.67734474,89.59892841,81.94643641,110.7842484,27.09861407,22.75178359,22.69661827,24.07784032,18.98800773,20.70052774,23.01270785,25.58208662,28.85678585,21.26663093,20.0596999,19.21846199,21.09388337,21.90337393,18.69534944,18.49440716,21.21302237,18.57513268,23.33173798,17.68616733,21.22148478,18.79759024,20.86108731,88.6167169,77.36188678,121.9037864,132.1026517,127.23847,118.6054696,123.1135382,99.75138349
625.5516368,24.05599067,21.34318899,18.93121001,29.91133122,46.45945069,34.87521136,110.4965422,90.81508352,96.06657184,70.50242627,21.51653295,41.51626972,73.53761394,89.87912719,78.9817362,68.32182072,59.54296435,86.30822042,84.13390305,103.3758533,115.5935512,94.69383235,89.63774317,81.98472515,110.7464878,27.11669004,22.7388478,22.70256775,24.08900034,18.98935914,20.71268176,23.01492986,25.55670078,28.8422461,21.24978347,20.05805873,19.22445496,21.05869167,21.89099259,18.70818537,18.49825559,21.22041643,18.56439457,23.42977748,17.69554771,21.20381189,18.810857,20.88174496,88.58309562,77.34482632,121.9328828,132.1791738,127.2502044,118.5943599,123.0626164,99.74710315
625.750333,24.09304267,21.33156738,18.89501139,29.92121361,46.45636596,34.91858953,110.5193701,91.2047305,96.31472102,70.57439424,21.53343151,41.69241496,73.62103234,89.90070973,79.08771546,68.32170371,59.59594497,86.38165617,84.10623816,103.5009885,115.6464826,94.70292951,89.66850687,82.02395724,110.7946635,27.1318437,22.73434842,22.69913478,24.05349871,18.98367646,20.70538609,23.05958651,25.53844936,28.80777957,21.22252595,20.06702415,19.2441326,21.07027441,21.8901374,18.72743109,18.51871285,21.23980734,18.54577064,23.49774472,17.67298755,21.24566521,18.81568438,20.88466886,88.56069161,77.41521992,121.9195596,132.2149624,127.3514143,118.6316595,123.0516299,99.79359303
625.9490135,24.09530994,21.28832437,18.88646349,29.92300442,46.43746251,34.91028899,110.5001237,91.5176081,96.51578176,70.58358381,21.54385334,41.78998134,73.65857903,89.89811734,79.03101389,68.32099988,59.54989446,86.38883164,84.10752005,103.4883166,115.5945352,94.67260699,89.68833318,82.01595193,110.7158631,27.13627177,22.75331202,22.65004468,24.05151483,18.97568509,20.68136018,23.05357779,25.47940529,28.78762076,21.24100124,20.06137152,19.22695657,21.07380524,21.91450695,18.71103104,18.48452197,21.22377234,18.54860979,23.51332037,17.63972193,21.23807008,18.79570336,20.89330624,88.56821546,77.37620321,121.8692264,132.1479606,127.2394728,118.544538,122.9144202,99.776316
626.1476781,24.10453844,21.33768356,18.89237818,29.95961218,46.46889857,34.95006946,110.5326874,91.89059472,96.8104505,70.63143677,21.60262466,41.96177263,73.70274732,89.90205236,79.10831962,68.3302761,59.6077059,86.37824562,84.15277484,103.5094029,115.5667804,94.71022846,89.70451925,82.01919995,110.7380652,27.19438718,22.76187779,22.67403671,24.07335876,18.99667704,20.72473065,23.07375404,25.46772493,28.77686497,21.26232495,20.08791264,19.26063756,21.05859036,21.91660782,18.74087915,18.49941888,21.21806651,18.57998514,23.59974044,17.63110536,21.22993943,18.83115842,20.87119429,88.62573962,77.38543391,121.8849776,132.1897606,127.2597678,118.468597,122.9400644,99.74689207
626.346327,24.12917429,21.38333235,18.93502099,30.00069683,46.43766126,35.01091877,110.5581291,92.24653267,97.06423873,70.77482477,21.63167414,42.12988649,73.79766331,89.97449549,79.14591411,68.34007907,59.59574844,86.34978647,84.17240425,103.5105931,115.5603097,94.72222708,89.67884609,82.00698473,110.7209171,27.21945698,22.76928246,22.67974111,24.10230791,19.00467751,20.75451602,23.09589178,25.44431532,28.77983983,21.30523704,20.09805168,19.26478326,21.05970377,21.92336246,18.6983107,18.47585497,21.21793455,18.57603424,23.67496292,17.67251315,21.23686555,18.84040576,20.91351517,88.59241372,77.38350351,121.9081011,132.1736278,127.3321818,118.474146,122.876642,99.7488497
626.5449602,24.12632608,21.34565611,18.93302086,30.02472574,46.46515327,35.00301877,110.587187,92.48100384,97.29075377,70.79216181,21.62155976,42.19773685,73.90676886,89.98383241,79.10915091,68.30345855,59.62985354,86.29406443,84.16613178,103.4712097,115.4974171,94.72162934,89.70970179,81.97291482,110.7310269,27.22745022,22.78065409,22.65303608,24.10448084,18.99313165,20.77093183,23.11632451,25.40167254,28.74705053,21.3029183,20.09411315,19.2952337,21.06112552,21.90411885,18.7060606,18.48920923,21.17667638,18.56346452,23.74646239,17.68977406,21.21450529,18.82562061,20.90737526,88.59019616,77.38536178,121.8586024,132.1482126,127.2796618,118.410098,122.7573269,99.69497378
626.7435776,24.11359724,21.33682518,18.95282023,29.99717252,46.48301404,34.9981355,110.5985782,92.78386124,97.57932638,70.85518218,21.64373686,42.31098224,74.03121172,90.01966017,79.15448729,68.31905648,59.58013722,86.29824047,84.21773677,103.5085723,115.5052523,94.72227719,89.73204779,81.9809352,110.7029266,27.24608439,22.81820473,22.62764402,24.09641294,18.9575393,20.76489188,23.14323924,25.35815064,28.74582471,21.29395695,20.11381826,19.2930298,21.04982087,21.90024564,18.67555809,18.52542015,21.15787048,18.59633845,23.82208535,17.70115517,21.20786359,18.83194848,20.89862543,88.56963536,77.38511202,121.8987651,132.0945433,127.3076967,118.3874434,122.7115563,99.73582437
626.9421792,24.1243914,21.32143246,18.95370477,30.07335276,46.52152357,35.07273549,110.6386794,93.15546284,97.88813225,70.87998891,21.65597283,42.45260062,74.18199223,90.10690319,79.26801718,68.33233536,59.60389111,86.37770963,84.2724569,103.5730606,115.6468689,94.81445929,89.82133509,82.04970506,110.7665961,27.25468151,22.80181022,22.65455014,24.08989031,18.97935943,20.77933104,23.16183359,25.3572275,28.77399677,21.30916629,20.14599253,19.31738555,21.08058505,21.90566667,18.6515265,18.53554582,21.19039964,18.60672659,23.8756086,17.72166088,21.22179787,18.87639752,20.91136733,88.69680835,77.44985096,121.9507042,132.1858411,127.3725239,118.3906888,122.7979284,99.79431386
627.1407651,24.11905671,21.27209377,18.9428575,30.12046065,46.47932415,35.09482012,110.5383166,93.42348332,98.10813148,70.88686642,21.68074211,42.6224113,74.19188982,90.14391065,79.24108579,68.31051686,59.56645712,86.40611935,84.20729997,103.5838216,115.6259852,94.80297627,89.80213802,82.06253209,110.698046,27.26723717,22.76953525,22.70255409,24.08136168,18.9951956,20.75391896,23.13508474,25.34044144,28.72815666,21.28914879,20.13610277,19.28944086,21.08085082,21.90309004,18.58913055,18.48877743,21.14180869,18.58330495,23.97095216,17.68371185,21.18600149,18.87716799,20.8876045,88.65460127,77.47362403,121.9944807,132.2003957,127.3257567,118.2924338,122.7776542,99.82997698
627.3393352,24.13677646,21.29228756,18.96519998,30.12327879,46.51655385,35.08732045,110.5659407,93.7563842,98.380554,70.92023042,21.67122696,42.7719966,74.22951249,90.15421407,79.34043284,68.3115957,59.57902413,86.43863477,84.25284106,103.6728368,115.6546929,94.83706422,89.75289579,82.10342784,110.6577613,27.29393746,22.78861678,22.69616394,24.08831742,19.02264219,20.73779445,23.14657351,25.35824981,28.73390456,21.30830446,20.13988711,19.32646284,21.1273635,21.93504487,18.57111301,18.47339146,21.11276915,18.61340765,23.99047732,17.67277017,21.19032468,18.89475722,20.87721792,88.62508708,77.48538293,121.950693,132.2298178,127.3388928,118.23813,122.779436,99.83059753
627.5378896,24.20357716,21.32501795,18.9919828,30.18539205,46.60024581,35.16553441,110.7178238,94.13981065,98.70654991,71.04018687,21.69051354,42.95536398,74.39524012,90.30242965,79.46025435,68.39400147,59.65890064,86.56308917,84.34135536,103.7289636,115.7372219,94.90900404,89.81013324,82.17790595,110.8130463,27.33104998,22.81328489,22.73146814,24.11695385,19.06207947,20.7427534,23.15711806,25.38572591,28.78813358,21.36619629,20.18367881,19.29786395,21.14181584,21.99621033,18.57727601,18.54565811,21.15016476,18.64113074,24.09274989,17.70465613,21.19021059,18.91282611,20.91535475,88.73189822,77.60102684,122.0868369,132.3742833,127.4163959,118.2539596,122.8308124,99.98282809
627.7364282,24.24744395,21.36583806,19.0256079,30.2527376,46.65151627,35.25550019,110.7792216,94.60258158,99.06273186,71.18604602,21.73660407,43.16033814,74.53510858,90.44846058,79.56057704,68.46423629,59.70829672,86.7161872,84.4486658,103.9341398,115.8723341,95.0067223,89.91066307,82.26912634,110.9995317,27.37223675,22.86643794,22.76059125,24.16193518,19.07374276,20.77253879,23.16767874,25.39384021,28.82595152,21.42168187,20.22925557,19.31527213,21.21155394,22.0522498,18.59370971,18.57614753,21.21014634,18.66280079,24.1803393,17.70505002,21.25066434,18.93336368,20.90067039,88.86739038,77.76464305,122.2394088,132.5249028,127.5306911,118.3227127,122.9680881,100.0994796
627.934951,24.23654027,21.4052087,19.06001502,30.24423844,46.65963389,35.27625364,110.845595,94.90886526,99.33533266,71.29202779,21.77888264,43.31997158,74.59646043,90.53976776,79.57832794,68.50351646,59.68565346,86.79278047,84.54389613,103.9868201,115.947096,95.04912618,89.94142903,82.31971729,111.0517109,27.38374176,22.88853835,22.80167445,24.16693602,19.05376629,20.79993717,23.15797034,25.3810573,28.83130237,21.4668672,20.2113333,19.29957152,21.19141012,22.06049637,18.62024927,18.58267797,21.20265783,18.70661327,24.26537651,17.74373032,21.24642523,18.94690647,20.90874397,88.90225897,77.79573026,122.241499,132.5444544,127.5560488,118.2661371,122.9804407,100.0900738
628.1334582,24.22188207,21.38913139,19.05199773,30.27636682,46.66285241,35.27128421,110.8937299,95.23495017,99.64331031,71.36891661,21.8041653,43.47770998,74.6880181,90.60983974,79.61745432,68.50923479,59.67099852,86.76553509,84.5688797,103.9858476,116.0431629,95.05693392,89.90814498,82.33368742,111.0152552,27.36663436,22.84124404,22.80759655,24.14618836,19.00730965,20.81549425,23.12701113,25.37580698,28.79872939,21.45842419,20.18589187,19.28433628,21.19363421,22.04691354,18.62065267,18.57217926,21.2445129,18.69754245,24.32296912,17.74832834,21.23749424,18.90498711,20.86850219,88.94336891,77.83524138,122.2480887,132.5340477,127.6385744,118.1860349,123.0089295,100.1011002
628.3319495,24.25255275,21.38684056,19.0763629,30.33151559,46.6940068,35.29660947,110.9269766,95.48274831,99.82225984,71.49481049,21.85613234,43.63522206,74.77049335,90.71907577,79.62496564,68.58513583,59.63513122,86.81475196,84.64338157,104.0487607,116.0525355,95.06553151,89.98396138,82.37072291,110.9881093,27.34744998,22.8521467,22.83867836,24.17917258,19.00135497,20.77757513,23.09318546,25.37158064,28.79702993,21.46986911,20.1682178,19.2662587,21.22401272,22.03150963,18.62371621,18.57752214,21.26339385,18.71057785,24.39327465,17.77108853,21.26235681,18.91742066,20.87573915,88.96032771,77.88748339,122.3013754,132.5860195,127.7004493,118.2201909,122.9742282,100.1115536
628.5304251,24.23293125,21.38483181,19.03271397,30.34671261,46.72418557,35.28876726,110.9859571,95.78681731,100.0258097,71.51053781,21.8790045,43.77599322,74.82884846,90.71973828,79.6664059,68.55174106,59.63191082,86.8623075,84.60053019,104.1146365,116.0277507,95.04694772,89.96711458,82.38995285,111.0229742,27.37276298,22.83080471,22.83354429,24.15232998,18.99564446,20.77593764,23.07370959,25.33653554,28.77900545,21.45785664,20.15025209,19.27686412,21.22275103,22.0357241,18.64223889,18.59236284,21.26122309,18.73306443,24.46444526,17.75812855,21.25865392,18.90927566,20.83033596,88.95569906,77.91985279,122.282876,132.695252,127.6223267,118.1927777,122.94453,100.1284325
628.728885,24.27158972,21.39649689,19.03866449,30.40329708,46.74774003,35.34260486,111.1381828,96.2043523,100.3601949,71.67369297,21.91092423,43.97028359,74.91186623,90.84035767,79.79981129,68.61110521,59.64092523,86.946444,84.64627005,104.3105341,116.1791667,95.16716888,90.07209406,82.55607207,111.064562,27.42069141,22.81318212,22.88770791,24.17627488,19.03976624,20.78773842,23.06766108,25.36411005,28.77255678,21.48934591,20.14887845,19.27733852,21.23073537,22.02937591,18.61725667,18.61372843,21.32737494,18.75639247,24.54331638,17.75169768,21.27791405,18.94055591,20.85717516,89.00122846,78.03700477,122.4002998,132.7701665,127.8179,118.3141563,123.12187,100.2328636
628.9273291,24.26628086,21.38971319,19.03654881,30.45382859,46.73837336,35.37179753,111.1148786,96.47743222,100.5593432,71.80676535,21.94948905,44.13054846,74.98663891,90.82587525,79.8575228,68.59190908,59.63258448,87.03188986,84.6105695,104.3199062,116.1327869,95.20756497,90.10115092,82.56876175,111.1094634,27.44029337,22.76930133,22.89613334,24.20150777,19.0511162,20.80876152,23.03972243,25.32675008,28.76428679,21.52054435,20.13618345,19.25213568,21.22911789,22.03568709,18.63470652,18.65742955,21.32402227,18.79186649,24.61087632,17.73209221,21.32400916,18.92381216,20.85192609,89.00624969,78.07362733,122.3756409,132.8271067,127.8102736,118.2614745,123.1675509,100.1811417
629.1257575,24.27110744,21.39487895,18.99904121,30.46188941,46.78556232,35.36654793,111.0801045,96.75077161,100.7357453,71.86259889,22.00200402,44.30459768,75.01879013,90.83945472,79.90400043,68.60983446,59.60662989,87.03191172,84.62179885,104.288916,116.0469581,95.21017112,90.0920929,82.61509583,111.0537545,27.46281624,22.80177782,22.89628177,24.21577496,19.03623512,20.80065388,23.04974594,25.33542946,28.76055623,21.51414829,20.13431978,19.26289532,21.21131915,22.02646818,18.63598152,18.66719035,21.32109357,18.80708659,24.68407769,17.70378955,21.29656392,18.87826578,20.85210982,88.91353058,78.07267192,122.4026243,132.7834965,127.8340612,118.2296512,123.0706741,100.1754793
629.3241701,24.30012456,21.4159151,19.00015625,30.46723097,46.77588675,35.36247899,111.1103158,97.08111182,100.9600771,71.94222028,22.0424745,44.47955356,75.07963673,90.84977781,79.91717413,68.62987913,59.59519596,87.09417719,84.67095915,104.3446285,116.0323253,95.25964153,90.1038451,82.61103014,111.1295788,27.42403594,22.81015665,22.85133927,24.20230439,19.03885247,20.82470182,23.05589136,25.31564832,28.75037263,21.54597993,20.10801701,19.26856954,21.20510774,22.01128982,18.64945625,18.70292691,21.31683865,18.80852034,24.71124404,17.73686939,21.28688409,18.88644931,20.82780328,88.98420666,78.10495586,122.358234,132.8125593,127.8479015,118.1845782,123.0783344,100.1685386
