A,burntumber,rawumber,vandykebrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakereseda,massicot,yellowochre,gamboge,naplesyellow,leadtinyellow..I,leadtinyellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,fresco
421.60436363295,19.9892388430976,25.8240472867067,18.2662840477545,23.2207050897152,23.1423357948829,23.0202980372584,27.6292703467743,26.5083165027799,31.0677718946654,42.486295120829,22.7961072684596,28.926067732905,33.10303417837,65.8317672470932,26.0872277544272,24.6102979592791,24.5366074283174,24.9658840134436,29.1950966554635,44.2014519763878,33.8270728873431,54.5278737357589,26.0989246641037,21.2447071483713,22.548912577297,30.9305281544615,22.8616099626478,24.9651042194651,27.7977058461153,42.1716482505321,24.7997878960378,26.2884146008624,44.8057923096717,64.8644328168497,84.2438727688144,40.4210107689548,52.4087835993729,55.2460639898937,49.9461942154882,52.0609954849927,26.7629192367376,37.527585211987,41.5002456351031,31.2783162688417,27.2885003782,25.6556117873657,16.7671301242211,22.6569140433097,73.493632982166,76.9048417408121,89.809652289865,80.9738067202644,99.5438205226178,91.7505595021794,107.072341487378
421.819068951697,19.8378989356572,26.5487749835082,18.3738971765404,23.0351707616281,23.4491032748118,23.1678760594241,27.3118304458357,27.225803464997,31.4561706034619,42.8391218304071,23.2419441326126,28.8155666400484,33.5852419364171,66.4490917016753,26.643674702281,25.2275085737652,24.8637263184695,24.3757257320973,29.1268840101689,44.4157687841648,34.1963035402223,54.1063416929954,26.5850374776734,21.9376516563086,22.9271548215615,30.9141620470563,23.010867175113,25.3528842184853,27.60385925523,42.1717376292815,24.9686560888199,26.4415305858706,45.0638644245643,64.8801601722082,84.6563357135416,41.4977953175089,52.5964331593504,55.6895467573999,49.9191809305572,51.9815138433999,26.3443162398108,37.5417115125703,41.5776499589153,31.5692015693172,26.8843959401437,25.3941617384393,16.5295249999034,22.3068347086076,73.0469367836709,76.5975750421455,89.9726488208902,80.5733331790248,99.2678062348342,91.3363500642308,107.403721149135
422.033757592835,21.0918917668646,26.9611376892325,19.207950563409,23.7055855175152,23.7233185429621,23.5575533050889,27.7086232618743,27.0312987899137,31.8049521401063,43.5156879450121,23.3058214438537,29.0910282456255,33.7871959846262,67.6002205063163,26.645027235614,25.7510514527588,25.0467419420746,24.9349467816486,30.1638762851624,44.6001010011449,35.1495549396113,53.9430924083375,26.8871215830194,22.303134504998,23.6277144057702,30.7220810861863,24.0020354429208,25.831235567823,27.945320601535,42.8287259592217,24.6003323014768,26.4430249457408,45.7839732000015,65.4510549222638,86.0051734174238,42.4208663739432,52.6647725739486,56.016314383411,50.7010327559819,53.1979198390148,26.521281558039,37.68576307907,41.844157546366,31.7825931080211,27.6824092242572,26.1631515441224,16.4628011241195,22.8574843004899,73.1209739285975,77.2504558544042,90.2603285235714,82.1455418788525,100.055126579106,92.0991661623034,108.280551882591
422.248429557293,21.1592802893446,26.5886764610802,19.0040275501161,23.5400606224257,22.8950440976804,23.6511129957898,27.8897386846378,27.0633112623079,31.7035510137332,42.6338428304663,22.4436085936281,29.3227706806522,33.4317084951262,67.0965509110477,26.3064817315042,25.1031608091611,24.9126223192451,24.9902068540612,29.7335123355606,44.5046189420359,35.2058842545228,53.3758780553663,26.8716318233506,22.2256873267183,22.5386876804125,29.7799109299114,23.1452922540969,25.9486040488478,27.2975861321446,42.7422329894005,24.516713001875,26.5323896417039,45.1781591928165,64.3632173241702,85.3677088602299,41.9344410680804,52.5152221617941,55.9799040842171,49.4358006990214,52.7841058192203,25.8284240831523,37.025697975576,41.4000966003521,31.5578898527795,27.2854160090362,25.5591601093789,16.0485892165102,22.9505702843624,71.8409973415886,76.8345509795047,89.6051936000364,81.7231373056107,99.5352534237979,90.9051148745526,106.745290732831
422.463084845998,21.5195061059976,26.7404349395415,19.8482524213438,23.897611742766,22.5316579438127,23.6799163809179,28.041343319497,27.1412350357937,32.2956145100162,42.9841183901822,22.7256662455633,29.4824941346327,33.6130662335318,66.3177525115802,25.9286831498525,25.3256030800698,25.1910004211032,25.1503940323647,30.4555435240329,44.0662034530469,35.5136708175419,53.9166365878601,26.8442068218732,22.4075828671118,22.4335258376947,29.7291403477109,23.8006075918906,26.3911447993743,27.387505263791,42.6611472056788,24.1495217469771,27.2077843951151,45.3039463394092,64.558894303074,84.4199302171689,41.6132767851771,53.0902213800156,55.8849184864343,49.3126992720928,52.9747939601755,25.9008602538651,36.6822324490164,40.9774860133549,31.8143536064488,27.3217078746315,25.4342627684533,16.3008331829392,22.6549810503518,71.2330054743427,76.2234554532875,88.7166877218311,81.0954701317451,98.7682728749322,91.4925855742043,105.549163809179
422.677723459879,20.1292750531447,25.5350154363877,18.6600013520923,22.9149609019958,21.301464015564,22.8244458299217,26.9468252120155,25.4617771000623,30.1663073606405,41.6684819758576,22.1592915036018,28.3766628858158,31.897361166405,64.933108986156,25.1440353947733,24.2437672297881,23.7431174742914,23.3949536908365,29.3633147295439,42.7542872595341,34.7138446746339,53.7854830349966,25.135772608111,21.2068175501588,21.0032525332952,28.3593861500672,22.6471714978929,24.9517378142675,25.800551353219,41.248206599713,22.7662307420733,25.982332659791,43.8100460462565,63.4690934220706,83.3087953608208,40.548123220684,51.9883269359333,54.2380583953667,48.3466915051041,51.6337782718757,24.7256379246884,35.5442547342012,39.7958340531973,30.1591713176139,25.871536202273,24.6550286568464,15.2775169574916,20.8729258527571,70.092092513164,75.3847829516176,87.7327664560907,79.9097853928955,97.797967354481,89.973483966438,105.006121973754
422.892345399864,19.4757804413375,24.6737222663925,17.6771275558422,22.0233719866188,20.4171104543886,21.9866188626033,25.498417365476,24.6932239240335,29.3323682513013,41.1248706140021,21.8051034337918,28.0962631823705,31.1096443197671,63.6534105398958,25.1706395043578,23.3892380852372,23.2842291594785,22.5855447713055,28.1892710880424,41.4192706380042,34.1219003615307,52.9267487736457,24.4310766415145,20.1032087727456,20.2217188461019,27.454958671487,21.7998529875038,24.3594455528719,24.8511123445492,40.0226519254136,22.0552496962242,25.3056509803333,42.9756529304991,63.0983633608856,82.1241055489716,39.6014911267457,51.1029687523439,53.2519014116199,46.8669836936139,50.9683323082461,24.2360600651055,34.6098168344309,39.6157423380987,29.3544951320862,23.6251331363165,23.9217833515848,14.4751053839576,20.5498717390977,69.1656290784716,75.1038838301255,86.7219963696914,79.2761134696449,97.1771350564797,89.4518534075396,104.018841601536
423.106950666882,19.5251002043018,25.3679101516875,18.6674774470798,22.8439853317958,20.9136852565267,23.3041279352166,26.1639828104664,25.2329448755835,30.0364480402226,41.8833588556131,22.7968957986496,28.8143448807745,32.1502860596442,63.742171828594,26.4279808230656,24.3871871975795,24.4858156685786,23.2069825991197,29.0171635786561,42.7576668804852,35.1043200011865,53.6431354954967,26.4198235811033,20.8154275692531,20.961516357124,28.6719639301591,23.013433494377,25.5247516675997,25.6011331150652,40.759884167164,23.1647132544058,26.0939046863354,43.9108042669791,64.2875946888939,83.8304925120226,40.8062321328592,52.172607239923,54.1911538418755,47.4881256511888,52.1310794626602,25.0267891241717,35.7264950926774,40.9070853062117,30.0053022072755,24.2588960285354,24.2822554032458,15.8969814496901,20.9244379845679,69.5293642171457,76.0800002966269,87.0411087916528,80.6966284635834,98.1827889610268,88.9061509312233,104.156485563535
423.32153926186,19.2627924906945,24.5004187002216,18.1217882741803,22.3921616367305,20.3565776513684,23.2096415409643,26.0789369810053,24.0352372204207,30.4352637811396,40.9271166495128,22.9064066667404,28.4952246040793,31.4881011668271,63.2550898822105,25.7613150507051,23.7117129081405,23.7283133574593,22.6478085562404,29.0231188924179,43.0198799603064,34.3072263600379,52.4640600272246,25.7388122194062,20.43146412274,21.1379054659746,28.3391803804822,22.4984045123709,24.9729781574976,25.8114852975353,40.7924685605934,22.8071728697012,26.4120526640031,43.3758673734769,64.1334381006134,83.3755722543778,40.5124743154159,51.5093497419552,54.1890311608877,47.2515189411126,51.6694518531634,24.4439771725377,35.607225991139,40.4833313043894,28.8696569609372,23.6656005489214,24.4945163182416,15.5044507649117,20.6166513573633,69.6986465100321,75.6548877256277,86.5075236925301,81.3030983816406,98.4078324608874,88.8858147316076,103.545487075627
423.536111185727,18.5525957440544,24.1511294964557,17.4956019932723,21.617215160058,19.5337744834642,22.7629051134648,24.9125919165003,23.5722119581618,30.0624921792767,40.4627659965993,22.2881412072988,27.476317009797,31.2563945913718,62.791022913799,25.131572167794,22.287773173263,23.4286786842047,22.336353665987,27.8163804588648,42.9046718240502,33.8583952243903,51.54206260995,25.9990283901455,20.3931339570283,20.8778347821606,28.5980847508777,22.8140618444393,24.9957676085884,25.5691646363455,40.6489912187078,22.3805177502815,26.6419838506664,43.9392154986492,65.2653157363992,83.9599726182677,40.4796955622456,51.8813899909463,54.722244713191,47.7387988841207,52.0506856474086,24.6306778450871,34.9448316980354,40.6946274391455,29.0077066327093,23.7345149679442,24.8342006668776,16.1379244352517,20.1616405485178,69.788822070265,76.649712565418,87.1180726793613,82.2129150503838,98.861302693273,89.108032710865,104.331392567184
423.750666439411,18.1058031230193,23.6283510561408,17.4026975237487,22.2232517800024,20.0672342412797,22.6494887010151,25.3444179642183,22.7128682779657,29.3117570968447,39.573688950827,21.6991656875571,27.2854638384303,30.8224890012342,61.7179942402418,24.2254533863596,21.491606839064,22.9345114768923,22.7258407059965,27.661664251324,42.880916817085,33.3031878815283,51.1602910271568,25.6772534034091,19.761826221354,20.2885067994055,28.1790788093534,22.6239144857543,24.898166439958,25.6731763545994,39.9732397341763,21.7632865461095,26.5945893855887,43.9324247691834,65.4577599211276,83.3934389165427,40.4050362672023,51.8778516176617,54.6761896643105,47.5131855464912,51.8989781433119,24.7858622772912,35.0140658183934,40.669673799031,28.8614285237747,23.9652635441414,24.1331638269403,15.5535705681552,20.1695311023227,69.266464790977,77.0721600575234,87.7881268925845,82.4193948918284,99.2627954470483,89.103160454109,104.771629670537
423.96520502384,18.0786967893283,23.7857075207086,17.3734709786465,21.8838563029557,20.6788526966873,22.8331426989457,25.0413445916902,22.4360889109069,29.5655721581512,38.822389462411,22.2401119035996,26.9632306336104,30.785146545632,61.4621050407616,24.2920421678407,20.9422195671021,23.3216281390926,22.8513561754613,27.5934169210482,43.5881277274681,33.1284924341218,51.6304704176713,25.7094149102803,19.8435826636844,19.5040834614348,28.4807774968854,22.5570263949701,24.6643256278185,25.1560894937381,39.551292792563,22.2557754934031,26.9756157976409,43.0825216193966,65.208617160009,82.6228863260503,40.1366739277726,52.2031021193201,55.407945446995,47.2457580813195,51.2909712154216,25.089063900161,34.833638105507,40.4820014425073,29.6296835954859,23.6385426304631,24.1255709924887,15.844996029462,19.6428701524831,69.013412404106,77.5704679406386,87.0462112326151,81.9355097223537,99.4790945716554,88.9779325518537,103.936660814069
424.179726939942,18.7244099610073,24.6210054242751,18.4616885721616,22.3490255457702,21.6609629262898,23.6431181089841,25.6834550572963,22.7982176865339,30.3033040738077,39.6933351161286,23.5997528178404,27.8766546568902,31.7433931172055,62.22377212985,24.8743310000397,22.4531022445152,24.108933611353,23.3793125878599,28.0414427632363,43.8058102262584,34.3218210531261,52.3950288921251,26.7502412194319,20.6772935721796,20.7398118669119,29.499600677944,24.3275669542025,25.5866059070753,26.9059948901231,40.2332329908679,23.4038862528413,27.9735038071111,44.5914447508121,66.6593186590006,83.7849948865094,40.701216757794,52.8691560752966,55.9545965401724,48.0122434671995,52.2696309252345,26.3978982288892,36.2624178318077,41.4149371745344,30.2447609307636,24.7521854299848,25.2306491422706,16.7762242563755,20.5439453019127,69.9735110346596,78.1290767890892,87.8020663561229,82.4876499264596,100.272478579352,90.2117310340091,105.40403803136
424.394232188647,19.1060107942744,24.3465621794429,18.9791472595664,22.0677306288444,21.9901626390515,23.6578744195993,25.4357762417221,23.1638315687219,30.5831735456908,39.2475904990086,24.0714495427475,27.8664815667284,31.3537789022317,63.0946728189439,25.6373080282869,22.9072047613697,24.0591256565187,23.6335891143838,28.3192031520151,44.3761395063921,34.8965337257645,52.2279049030943,27.3586649606541,20.7302265057795,20.8117816352347,29.5555789145555,24.7025050111095,25.7532975457342,27.1002258170917,40.5995933117544,23.0362430995299,27.9353503427127,44.7871773588461,67.0205555172951,84.5230112328598,41.50721128578,52.8306879265786,56.2599905033582,48.0722179733006,51.7016024676769,26.8450488787076,37.0691623744504,42.5199447599923,30.4726210368737,25.0058900926828,25.3538586450249,16.8550892213115,21.5624512934642,70.4012874836436,78.6285689430818,88.2694726464095,82.3076114496152,100.72565941853,90.4225280640261,106.306205076716
424.608720770881,19.1394428633778,23.9652429852942,18.9897525239955,21.8006846078654,22.0423533485548,23.4158974747419,25.5883912436561,23.2337441701925,30.9826539556123,39.590750219125,23.7149174538935,27.2241639884721,31.2571463610819,63.0777055176219,25.3809889661988,23.0205706989276,24.4482197670602,23.9169092371564,27.9607125981553,44.4082542499432,35.0686591713287,51.6824833446953,27.8770302879464,20.2493155724843,20.8790970967288,29.4536482962353,23.8786750781816,25.8105822052452,27.3947749054065,40.5469648931066,23.0786433366157,28.0241957300379,44.7657075663958,67.4486634275841,84.2702505780211,42.0456717849942,52.1979230916285,56.4357828444049,48.1285100581086,51.4682277745915,26.695378355859,36.6726903502033,42.9268609394782,30.6194294453521,25.5169727202882,25.5912768405599,16.6697326133768,21.7761570341834,70.7988414328431,78.957866678209,88.209451051259,82.5486313253186,100.361060312582,91.0366146177125,106.289519151345
424.823192687573,19.8354009771274,25.2787824260433,19.7052845892731,22.2610141909305,23.2607238485775,24.1177714611389,26.5702682261515,23.7224040346833,32.1079213279757,40.7647832648101,24.6851936153357,27.2964825561597,32.2036267702818,64.790075309788,25.87954018374,24.0324609919672,25.0271523867216,24.7880680046311,28.5736304622895,45.6733612683301,36.4200429419924,52.1892171868334,28.6908427455632,21.7258522981851,22.0721124377645,30.5511844892662,24.9690839161089,26.8796082887364,28.2768360569357,42.3813808108796,23.6940866940759,28.9862033615192,45.7909319989533,67.8429713851481,86.0786218416307,42.7383943709428,53.4609883827214,57.5791899806796,49.5195013280474,52.0461966943984,27.1391241697463,37.5340973041175,43.5721429057892,31.3089421860269,26.9466379430857,26.5964348826622,17.1155024894167,22.6467035389506,71.8339241740477,80.3334277244687,89.5971410239406,83.4730680583982,101.314067983124,92.5464458153064,107.941759474659
425.037647939652,20.5580145431552,25.0517345443048,19.045138389906,21.9896962032593,23.1691719598769,23.4537119535538,26.3041416376857,23.8420803035093,32.0179346420257,40.405038369787,24.2606271376426,27.5597821400857,32.09050671112,65.1578622136636,25.6818900353519,24.0500962837352,24.1316500445491,24.6206133417641,28.6156698186416,45.5069985341879,37.0965424079556,51.9630385422354,28.368852930187,21.0516483200643,21.8423964590578,29.8598137556405,24.8627597505245,26.6188601155404,28.5657316126806,42.0113241169201,22.8235564625068,29.1085850602132,46.4888770729744,67.4331043600724,85.803897335671,42.5279510246314,53.1349696778087,58.2854309774954,49.6701922800563,50.9930158365188,26.6267640042537,36.6858994625356,43.3589371425286,30.9275572672663,27.1157273014686,26.3864139338372,16.2299169373149,22.4743482884488,71.6433621705515,79.513120455264,89.9189492139223,82.3937286235737,101.648679332049,93.2066076509642,108.034662144684
425.252086528045,20.5154841588576,25.0827309236947,19.2581883087907,21.9241410084783,23.6901383311021,23.4623828647924,26.1183400267737,24.2566711289603,31.8514948683623,40.9649263721552,24.1899152164212,27.7001338688086,32.4804997768853,65.0638107987505,26.2379294957607,24.4633645693886,24.604730031236,24.918875502008,28.4847835787594,45.273360107095,37.2876394466755,52.816064257028,29.1630522088353,21.8784471218206,21.875234270415,29.994823739402,24.9367246764836,27.0343596608656,28.6393574297188,42.3289602855868,23.1332440874609,29.0534582775546,47.3488621151271,67.6401606425703,86.6181169120928,43.0650602409638,53.3029897367246,58.9497545738508,50.0969210174029,50.9054886211512,26.5781347612672,37.5850066934404,43.700490852298,31.5152164212405,27.9271753681391,26.4182061579651,16.8367692994198,21.9973226238286,71.2157072735385,80.3905399375279,90.284694332887,82.1204819277108,101.749576082106,93.036323070058,108.401249442213
425.466508453681,20.9599675094497,24.4619643245207,19.6635518014086,21.8655703480978,23.8224847433353,23.2107931328086,26.2735262578509,24.2859738436819,31.7078558018076,40.7795594537882,24.0155755138102,27.9354606568649,32.1734824383588,64.5005112274088,26.2678261613055,25.0202175299344,24.0775640637413,24.6365297812231,28.5610462527208,45.3061486228923,37.651631474508,53.2503019269888,29.0017349668859,21.796812933519,22.1733755615485,29.3501533682226,24.3255182634655,27.3173564377246,29.0256041211697,42.3538548684168,23.4519784678853,28.7626871680138,46.803136478124,67.3494907319993,86.8352707723986,43.3431778750752,53.2314203571822,58.2646056067574,49.67527262493,50.7878602193824,26.4822922938257,37.8974481380278,43.5419687420955,31.335211990153,27.4071329583144,26.4569981154055,16.3346954189036,22.3044777820924,71.0613223511473,80.1896707125477,90.68426096467,81.1843375597174,102.084097799406,92.7031639098387,107.911734004994
425.680913717489,21.2450957320136,25.0540040252756,19.8390592235362,21.4667317642017,23.1358512966234,23.0715733348319,26.1368944963312,24.4193030582962,32.3349759923568,40.8681388544473,24.2668624275994,28.0311625178696,32.1958826979884,64.7988591539896,26.3778490416261,24.8829473728578,24.003779403655,24.5640162837503,28.2187277178513,45.2077793896052,37.7933340592411,53.9671444778908,29.0504775185194,21.6774791799115,22.5510272180287,29.5720773724012,24.2802097639277,27.188875346416,29.0740109799403,42.5755441673896,24.1358477841665,28.3216427058563,46.4599702846144,66.8132532024826,87.2213304484353,43.0486721156582,52.980495326676,57.8881001471719,49.3145440304038,50.6078306714763,26.3472906663482,38.2503047056386,43.5460360167333,31.259812926544,27.4006764992043,27.0438108752691,16.9451459601476,22.4656745146662,71.020825357129,79.2765041218682,90.0390233964756,80.4443960505934,101.620998872501,91.9747384097702,106.462569502741
425.895302320395,20.6982798403489,24.5870454329285,19.5262603524865,21.4472168500259,22.5396221496535,22.0492551141547,26.2455569294286,24.8755587964871,31.9259940324586,40.8734310544652,24.0403143703609,28.3422987363889,31.80939095146,64.4896061211332,27.3069620141684,25.1436402002332,23.5200039454818,24.0086096051347,27.6740327404542,44.7495147409544,37.5514762090964,53.8642824683216,28.7371992010399,21.1456693052076,22.2919727057199,28.9534961549165,24.2506226463614,26.842663341189,29.2279185117078,42.5766814974512,23.3685256227344,27.992489493393,46.4587538618165,66.7068260359532,87.2159341104523,42.9138088343567,52.4625795701538,56.9266105140046,49.2896371213482,49.9593122179596,25.7604740214676,37.918194660213,43.9850776238335,30.939271283585,27.3527577861618,26.0926695060044,16.7566729723921,22.6093726331511,70.6244781924056,78.24947422931,90.4769453515529,79.956599699157,100.966290789061,91.8504662361864,106.23879324618
426.109674263329,20.5821718675664,24.0646309446196,18.8966222049935,21.0610892816239,22.4150265184219,21.4755167127728,25.7054252638626,24.3624125596885,31.6948883759449,40.2928479551741,23.187849100488,27.5372227018836,31.1109544869875,63.9543284055468,27.1657885926734,24.3602981340193,23.148379821331,23.1836202491498,26.9786619209556,44.7979842475287,37.2170634151498,53.2747167550613,27.9780804538967,20.3379557027822,21.5350730357866,28.5701196412524,23.1371028844289,25.5514245942945,28.6705548605359,42.2853417440487,22.2684263386958,27.6774796046024,45.9901679206385,66.5617676598594,86.7302169048332,42.6867302169048,51.8633376209187,57.0345179990484,49.083220270294,48.8597959579229,25.1147956936197,37.0845594065512,43.620953958381,30.3596285658908,26.4831815058234,25.9373072789103,16.1397635367293,21.8800768241326,70.6228745616971,78.5117967332123,89.7404542491146,79.9629975507902,101.172801437809,91.1602910859338,105.86541680616
426.324029547219,19.8362810415816,23.6214103677052,17.7971153946721,20.9899139917652,22.0166438310794,21.6491826254301,25.4757995070302,24.4190870645985,30.7032314970732,40.6504830336816,22.8854420516467,27.5327455348583,30.8325750523823,63.193216958997,26.4310591877503,24.0408181764302,23.4038621776434,22.4869523381201,26.8487238218754,44.13752950323,36.8915013265558,52.9269644706152,28.1547102320862,20.0796282157213,21.7670212283802,28.0968368353711,22.6494162108264,25.6361715702168,28.8171165800308,41.2393274135123,22.7599334804573,27.666969979047,45.8472351507671,66.6293627302297,86.4279912004545,42.5927281728392,51.3539237117068,56.8686308758057,49.0930262556958,48.4142340665125,24.9504066826341,36.710559803091,42.714750394829,30.0847531490449,26.0231563313844,26.0904428709388,15.5909536210965,21.2517388166633,70.7965959286413,78.4017180728856,89.6145143689882,80.0640093713066,101.300756886411,90.0628588760707,105.082051228415
426.538368172993,19.6970861038162,24.1286947533105,17.8860283846454,21.1341286249092,21.8266329552439,21.5584315807118,25.2825194166619,24.4828043806224,30.9091607531988,40.3964351567301,22.5334553277085,27.8877046432363,30.339582052858,63.4264820919706,26.2439235626082,24.0721210258702,23.0300469352405,22.265952394256,27.2161535452868,44.297927026876,37.0170279935184,53.0930463206123,28.4562356819578,20.8851343800636,21.7854249315528,27.8716404984075,23.2867240319606,25.7564116891099,28.6793876068614,41.4266357490082,22.4894535396994,28.1038721573448,46.4871905906017,67.2406688271777,87.1224925965245,42.8776470916913,51.9713499469184,57.1729898865731,49.2299687098396,48.6408336592724,25.1194334245963,37.2897692350673,42.9862546795552,30.4712381963457,25.7899368609263,25.8800357601832,15.6852405431077,21.1830195004749,70.6476644130301,78.2156227300665,89.8967005643403,80.4572693747555,102.269933508409,90.1415041627088,105.481016371458
426.752690141579,19.6616120975242,24.0595401073616,18.190178599421,21.1177181633556,21.5096127384896,21.5862498998491,25.2240766092932,24.2089825720128,30.4744188638889,39.3448219405226,21.9837180867184,28.0627867361975,29.7749305911163,63.028491606489,25.8162728561624,23.7812078713331,22.5560583417808,21.7168814248938,27.1393089418149,43.8524804313975,36.3768736915075,52.5894651771189,27.6109758349095,20.2987455890088,21.4458645542678,26.955379754552,22.2369690699383,25.3752608276116,28.6124841935854,41.1558974037419,22.4696673598846,27.8300884462512,45.8732630361553,67.0913062107451,86.6926536313822,43.1195504882135,51.1128064180139,57.0532314755788,48.5503384227375,48.2343843074961,24.7489262088641,37.0066918175896,42.6074749100383,30.2549579018138,25.3271884263952,25.489519868184,15.8771297292966,20.6366458004576,69.8195891551449,77.4366262928166,89.5958086439751,80.0259172945688,101.825009492557,88.7939052555675,104.516367259211
426.966995453906,19.5282297244216,23.8827672227849,18.207190258626,20.9460902882581,21.1500692563726,21.6290063605603,25.7333939757292,23.9813111161646,30.4204309744819,38.9344855388559,21.4084885571933,27.4661815274993,29.3836527395891,62.4454735275268,25.3068298498411,23.5447547773114,22.5255490548744,21.3595611695713,26.7498432256241,43.5408957157525,35.9898837457705,52.8322755369952,27.3821091149655,20.2838477600214,21.602130753275,27.248764755742,22.0665963766168,25.2513558399316,27.8576006284757,40.7840786145969,22.5386422994494,26.9851770689049,45.3470743489556,67.4853390116667,86.1656088703286,42.6009385789006,51.1118921116647,56.8264042504806,48.4832509837161,48.6097041615843,24.5198569390751,37.2041099005603,42.5781976804283,29.5807405263484,25.1679725455334,25.4673943754177,16.5240192126135,20.7390102885337,69.5299525197604,78.1928566014072,89.0371641410487,80.8435495096924,101.975357135473,88.8352525273407,104.610544885709
427.181284110901,19.9072273952044,24.3906681673999,17.7748217879191,21.0580169855725,21.2377639073638,20.9580817899655,26.0363586752617,24.2931205020635,30.3789351614993,38.6295576247484,21.3561171936287,27.1220027968212,29.2151846925202,62.944848050752,25.3480678058596,24.0117330059006,22.5549984651591,20.9307957297316,26.4838500630989,43.5751560421569,35.9452914492309,52.5863774344281,27.2915174460247,20.0078447423172,21.8182748388417,27.1240492513387,22.3489887103925,25.0714553702377,28.1479586616187,40.7885671407619,22.5723933285583,27.217845083393,45.3497731846243,67.2331934922746,85.396500562775,42.5028138749616,51.1494252873563,56.3317302772945,48.4143388246529,48.907534363382,24.8306558886729,36.5087485930625,42.7995497800061,29.6319792625942,24.8425935400252,25.4937071523585,16.1175347044578,21.3141648760189,69.6207237627476,77.8280296053754,88.9085575906409,80.4873972509294,101.871141580545,89.3072751458099,104.342235410484
427.395556113493,19.3597853818336,24.4340490642472,17.5725364240865,20.7992234920613,20.9154974672495,20.9940245287533,26.0339115576331,24.2062194780815,29.9788010636541,38.0175455743428,21.3566645209343,26.6378621765814,28.6623774489152,62.8722031053576,24.530101478533,23.9281730156751,22.3879641269509,21.0284011822872,25.8670836801892,43.3557006265313,35.763852611783,51.8831328590253,26.8228894588373,19.6782749660445,21.0553632634903,27.139356886958,22.2063071048453,24.900830095075,27.9583301035006,40.3305551155493,22.0896961036422,27.1093615716196,45.2275431140529,66.8949456208524,84.5096102968188,42.5721151415678,51.2825525002275,56.4252324636938,49.2108535857882,48.5590452727045,24.9213886819923,36.850761510281,42.3658552203644,29.2407140907206,24.5388641549241,25.1734841412408,15.807868209347,21.1881515134152,69.1621196240137,76.8075547751531,87.6382227944175,80.5657318688429,101.5553750594,88.7156949644942,103.58966408617
427.609811462611,19.4759807684538,24.672067121867,17.9312620365507,21.3210240663676,21.410919424131,21.2486364187305,26.3447268123846,24.575774716173,30.3075296621011,38.6095511292473,21.856019285416,27.0005925686504,28.6072616594615,63.2728643960513,25.5690005791011,25.2609322182269,22.6061573269766,21.3617631610844,26.4888287341925,43.8022706153286,36.5244501905647,52.1066488896071,26.9009332956244,19.8291651515763,21.4368443025871,27.4490592972674,22.6872988296768,25.9306021305536,28.6129853339258,41.2747633092265,22.6583437706221,28.163171858376,46.2981293685103,67.9699810108682,84.9585201944702,42.8137583666653,51.8480734785126,57.5020537890724,50.3255760710004,48.7815307125637,25.7016551519804,36.9887411956419,42.6996215641118,29.5439241512127,25.2276002316404,25.8396967125907,16.3303166202038,21.5125988175561,69.8540799698328,77.6318801933928,88.0139522982236,81.4387970856396,102.573633388549,89.5849325953159,104.903505582265
427.824050159182,19.4507809856866,24.9121537652453,18.3885868563944,21.2515869267384,21.7590685116888,22.2159694238157,25.8142315924872,24.0586467827677,30.5537411274465,38.6392794096464,21.6619268221603,27.1460776530568,28.7358516478914,63.756100665588,25.4430833442198,25.210613232038,22.734840034435,21.6709710484268,27.1551218793231,43.3483065523744,36.9262359605135,51.8847162625236,26.8379040173113,19.9328047485537,21.7805066776537,27.8317639925903,22.9636254618416,26.5082922156009,28.819929455035,41.3257495821232,23.0480382403285,28.7904519768333,46.5151256310022,68.6078256005198,85.5098096357856,42.852548964436,52.2371061155718,58.4196721970434,50.7180110741525,49.2384426512311,25.2963658958976,37.6755668552555,42.5822270904723,29.3629180023648,25.142614049368,26.7705747773277,16.6041945111595,21.4465402484816,70.3865234329202,78.1943704716061,88.458227398646,82.0820478808037,103.187587301906,89.2547892527794,105.135445662623
428.038272204134,18.9278110445775,24.9138389886892,18.4308050565535,21.1357285429141,21.4105123087158,21.6826347305388,25.9178310046573,24.1137724550897,30.2009314703925,38.4211576846307,21.7551563539587,26.8988689288091,28.4171656686626,63.8150365934796,25.1859614105122,24.7648037258815,22.461743180306,21.733865602129,26.8040585495675,42.8469727212241,36.1620093147039,52.1420492348635,26.6230871590152,20.5222887558216,22.2924151696607,27.4544244843645,22.7667997338655,26.2265469061876,28.5093147039254,41.0891550232867,23.3090485695276,28.1210911510312,46.0785096473719,68.797737857618,84.9910179640718,42.5535595475715,52.2714570858283,58.0785096473718,50.8752495009979,49.5918163672654,25.1440452428476,38.2511643379907,42.2894211576845,29.4896872920824,25.4540918163672,26.8157019294743,16.5202927478375,21.0785096473718,70.5036593479707,77.6437125748503,88.3300066533599,82.1966067864271,103.165668662674,89.2767797737857,104.788755821689
