A,burntumber,rawumber,vandykebrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeresed,massicot,yellowochre,gamboge,naplesyellow,leadtinyellow..II,leadtinyellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblaxk,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,Linseedoil
756.3218652,20.10939379,23.202741,756.3218652,19.96783455,44.95283242,38.65297154,105.2029093,96.42241302,102.3634085,105.6090166,84.39365805,81.72275623,68.82308959,84.57752043,76.26019611,67.33182026,58.22778593,85.74407969,74.51293141,94.7494718,100.0190866,89.56895586,82.27227846,92.53184978,94.78888683,44.44645046,35.08896007,26.78929926,23.50716454,28.87632848,18.81838071,20.59359172,16.69068077,24.66053894,85.84579139,17.84980349,27.60048146,30.20721701,19.62766542,62.33444119,29.25871703,49.97525573,16.67089652,55.83228703,15.35495081,16.58666695,16.02419706,17.6457941,76.67598629,88.73822659,105.5718897,111.6655507,113.3567414,96.02689542,102.4920204
756.5101184,20.07360366,23.16616348,756.5101184,19.95445392,44.90681636,38.59447706,105.1894082,96.44392339,102.3139891,105.5663899,84.35049011,81.73547864,68.81355397,84.46768521,76.25556795,67.32543879,58.20392169,85.70056528,74.41399662,94.7070374,100.0158326,89.44456731,82.1951699,92.48608291,94.7951222,44.40117692,35.07231359,26.85482105,23.48676759,28.91696042,18.83561357,20.55468434,16.64746923,24.59682599,85.77366911,17.78433422,27.56146809,30.18868214,19.60896993,62.30340433,29.28436438,50.0991146,16.6792183,55.73127838,15.30665072,16.54501777,15.96764276,17.59960605,76.70739873,88.63450545,105.5116318,111.6383215,113.307074,96.08625078,102.4530689
756.6983565,20.05941998,23.11315087,756.6983565,19.93164034,44.91720662,38.60795221,105.2154215,96.46132126,102.3514721,105.538748,84.37138284,81.69366923,68.73808485,84.50265564,76.23202212,67.28950103,58.20957315,85.67164725,74.42262324,94.70800849,100.0220209,89.51937248,82.18986504,92.4682528,94.88716547,44.43496945,35.07723787,26.92728591,23.48486457,28.9944797,18.8030296,20.57338897,16.64333704,24.57907471,85.74626107,17.78072259,27.54039066,30.17309845,19.55991265,62.34384894,29.31802977,50.41761378,16.63206114,55.64727341,15.29911475,16.55079636,15.96207383,17.58604202,76.7465081,88.65273447,105.5113757,111.6172166,113.3423047,96.19728059,102.4197371
756.8865794,20.05441985,23.12278383,756.8865794,19.88432118,44.95477458,38.54516575,105.2044722,96.42544348,102.4961336,105.3986195,84.33997961,81.68659665,68.70340763,84.45604924,76.21221648,67.24098056,58.21268685,85.69979197,74.4153146,94.63775347,100.0492137,89.53660778,82.23741096,92.38411007,94.85826623,44.49120789,35.12989093,27.01277729,23.43512223,29.04868546,18.73879658,20.56147775,16.62754644,24.57277486,85.67979103,17.78528375,27.49910847,30.17866153,19.56815846,62.29491539,29.33631928,50.58853415,16.61573849,55.54812402,15.27462903,16.56069056,15.92107935,17.55978821,76.64140612,88.6538589,105.453472,111.5408606,113.3506172,96.23572072,102.4606454
757.0747873,20.07065024,23.16322705,757.0747873,19.88846476,44.96306273,38.53977602,105.2385649,96.5196826,102.5771954,105.4152254,84.33312345,81.78378248,68.70111299,84.54437098,76.23786854,67.30000931,58.24852482,85.7163546,74.4516333,94.66321289,100.0894604,89.5845242,82.27144743,92.45088296,94.88980764,44.46539418,35.17351639,27.10287285,23.45513121,29.10934072,18.69132565,20.56191481,16.61752533,24.58345896,85.67749822,17.75958186,27.45915163,30.13821847,19.5488447,62.32392377,29.38035871,50.71762912,16.58885393,55.47525393,15.24318161,16.54851864,15.87723115,17.49916741,76.68013362,88.63591242,105.4800325,111.5772326,113.3501995,96.44593223,102.4181641
757.26298,20.11152753,23.13154091,757.26298,19.89043101,44.96861874,38.52326466,105.1855914,96.47171747,102.6669934,105.4848757,84.40148458,81.76703157,68.78085531,84.57177374,76.29967373,67.30334884,58.30040238,85.77792114,74.48449461,94.68083145,100.1033749,89.61354837,82.34193561,92.47497909,94.99270229,44.60543763,35.2444788,27.20653687,23.45940692,29.18120667,18.70667684,20.58597633,16.65060631,24.55646588,85.67490946,17.79482656,27.47627546,30.17560319,19.58234592,62.33316831,29.50214377,50.90258845,16.59992468,55.4321126,15.31430435,16.59331707,15.89539691,17.54261979,76.75811339,88.61071422,105.469132,111.544404,113.3426659,96.58783261,102.3632755
757.4511575,20.10233128,23.1711661,757.4511575,19.91484453,44.98748831,38.57835261,105.2357162,96.50137884,102.7423821,105.534435,84.40728234,81.79589172,68.81424341,84.59172393,76.3367196,67.2800006,58.30200871,85.85535276,74.49261102,94.71788008,100.0754026,89.61190439,82.3366168,92.56175455,95.06423188,44.66246658,35.32394475,27.37190571,23.48266621,29.31774771,18.73262479,20.6252324,16.67342748,24.60979373,85.71203477,17.80358619,27.46348395,30.20184928,19.63020607,62.342668,29.57855572,51.13587188,16.61494089,55.47023526,15.31887693,16.61305512,15.89212095,17.55593662,76.76171471,88.69466927,105.5335829,111.5163686,113.3313945,96.66524466,102.3607518
757.63932,20.14979589,23.1973125,757.63932,19.99826793,44.94647702,38.6028642,105.1233714,96.48257631,102.7498765,105.4974421,84.38041227,81.73585275,68.83150407,84.55704124,76.37087194,67.32380929,58.30698798,85.83208026,74.50120302,94.57618477,100.0450757,89.59144862,82.28528127,92.58916829,95.05526901,44.71679651,35.38575864,27.54376788,23.54911773,29.43200064,18.75760486,20.70391775,16.71516222,24.67077101,85.69076312,17.83567011,27.47881535,30.29610669,19.65062526,62.36916082,29.6926209,51.37363416,16.67247515,55.35016744,15.39314786,16.63336395,15.93914018,17.61453819,76.75027849,88.66442941,105.467536,111.5028408,113.1600242,96.7831738,102.3236521
757.8274673,20.13745778,23.18931146,757.8274673,19.99275289,44.92680029,38.54221162,105.1008091,96.42668109,102.7216121,105.5257811,84.31454519,81.70618612,68.82202094,84.5340522,76.36503041,67.2909156,58.30417926,85.8646058,74.49180904,94.52039268,100.1114564,89.54178785,82.24505725,92.57291357,95.05102847,44.77494879,35.41651894,27.66346614,23.49114407,29.45471087,18.75987893,20.68047451,16.68606394,24.62705025,85.71141431,17.80449444,27.44232602,30.29369775,19.66532091,62.35290127,29.71096988,51.51046113,16.63360894,55.20123849,15.39022444,16.62446631,15.89862478,17.59404632,76.67666168,88.58712918,105.4300277,111.4700577,113.1222366,96.84936398,102.2951226
758.0155995,20.15893771,23.18741908,758.0155995,20.02436463,44.924368,38.4710396,105.0837475,96.39761884,102.6691424,105.5226548,84.29461186,81.69650989,68.79572475,84.55099412,76.40238887,67.25857757,58.24044795,85.82511847,74.5022327,94.50123731,100.1105412,89.43683838,82.2009702,92.63847809,95.15120318,44.83170746,35.50927158,27.78255977,23.48736354,29.52482395,18.73502986,20.67227542,16.67794633,24.63159817,85.72402789,17.78886622,27.45202671,30.29461382,19.66824787,62.37677358,29.78384846,51.65959247,16.66411995,55.12372377,15.3737087,16.60425688,15.90489908,17.62170538,76.59892205,88.56864212,105.3464208,111.4431991,113.1092434,97.01415813,102.2102223
758.2037165,20.18409149,23.20386022,758.2037165,20.00844405,44.95033878,38.51425248,105.1506473,96.46630453,102.7519909,105.5664749,84.27928838,81.64282923,68.84504538,84.64144589,76.54260855,67.24519133,58.30063477,85.85450928,74.55502718,94.61498833,100.1209009,89.47914606,82.24670469,92.67425466,95.25023539,44.90638497,35.60736002,27.95295378,23.51198419,29.59744665,18.71874111,20.70888086,16.71362854,24.64968024,85.84065489,17.80110765,27.4330435,30.26201023,19.64923637,62.42298124,29.84647625,51.86605834,16.63746432,55.09466354,15.37885338,16.62994297,15.92113201,17.66974954,76.60447101,88.64402384,105.3996909,111.5719146,113.1888944,97.19189175,102.187149
758.3918184,20.2120652,23.22807091,758.3918184,20.09328964,44.92390635,38.55331037,105.2013667,96.55587296,102.686851,105.603316,84.30436061,81.73000336,68.91841707,84.72318378,76.56840587,67.25621744,58.32769002,85.84176329,74.58920069,94.69240464,100.1558702,89.50477511,82.29081947,92.77050076,95.27772643,44.9849185,35.71244329,28.07983252,23.51176273,29.68498292,18.72482216,20.69566739,16.74171008,24.70212289,85.91781493,17.81168431,27.4172548,30.28892903,19.6482944,62.42078362,29.93005377,52.06346272,16.66123341,55.05599899,15.39945667,16.61128382,15.94954629,17.69449112,76.63637764,88.71943091,105.3827368,111.6204699,113.1410827,97.34436789,102.2065899
758.5799053,20.20723496,23.2247549,758.5799053,20.07016147,44.86386553,38.5846963,105.1898303,96.60193495,102.6467851,105.6204468,84.34466838,81.72266738,68.92933781,84.67971825,76.54438228,67.22563821,58.32651115,85.80012432,74.53916299,94.73020663,100.0056817,89.43130526,82.14958937,92.77715783,95.33916557,45.01834784,35.74256605,28.20928987,23.52136261,29.73335953,18.6727396,20.68561374,16.70218402,24.68057469,85.96054019,17.79984948,27.38886412,30.24286147,19.63582254,62.43279621,29.97336058,52.24569614,16.67051508,55.00653391,15.41664603,16.60531596,15.94746118,17.66945124,76.67179975,88.69067461,105.2737537,111.6542832,113.1311643,97.44650076,102.2093531
758.7679769,20.19248023,23.22701267,758.7679769,20.05067913,44.8139897,38.56710874,105.2041862,96.58066704,102.6584166,105.6605256,84.35172118,81.7450894,68.96940887,84.70057687,76.54974214,67.18985901,58.33274057,85.74560065,74.54760649,94.73023767,99.97304839,89.41670178,82.18149223,92.78314168,95.45401678,45.17113711,35.80964054,28.35852348,23.53222106,29.78653792,18.68525247,20.70399963,16.70710811,24.63511855,86.02425028,17.81359728,27.36528439,30.29460593,19.69602905,62.43711583,30.04119626,52.43537471,16.64070417,54.90050001,15.48212165,16.61181642,15.94918001,17.66134383,76.67675563,88.64390189,105.2726385,111.6034468,113.1329823,97.51931544,102.2653383
758.9560335,20.20067155,23.27944567,758.9560335,20.07185396,44.79565847,38.62098411,105.2629925,96.6147511,102.6311232,105.6470047,84.35455359,81.82409582,68.93725907,84.69128311,76.5974735,67.20193855,58.36702101,85.72728008,74.563042,94.77191894,100.0077004,89.45321392,82.19729374,92.85104442,95.53124703,45.19355671,35.89104422,28.5139087,23.55959307,29.91912011,18.69256315,20.73357299,16.69251014,24.69356379,86.03211379,17.81657828,27.36484567,30.31254396,19.68319905,62.47998271,30.09621625,52.65281625,16.63797586,54.88991384,15.49264383,16.59669644,15.9437158,17.67421128,76.70147855,88.69921583,105.3414557,111.5508031,113.195177,97.56628166,102.3023059
759.1440749,20.22320747,23.25439629,759.1440749,20.03394323,44.75109234,38.57580449,105.2067944,96.65306673,102.534086,105.6010259,84.33622658,81.78666733,68.88338449,84.72383447,76.628666,67.17294769,58.3948731,85.70852213,74.57044722,94.73345275,99.97669104,89.48478364,82.29194265,92.84886534,95.56137679,45.28673525,35.91660473,28.61288832,23.55638831,29.95565825,18.68207986,20.71386031,16.66701282,24.68196816,85.99307102,17.81552273,27.34706181,30.28596905,19.65695839,62.41587165,30.11550914,52.76729662,16.64474231,54.71504695,15.50177547,16.594139,15.94193726,17.66633698,76.70316766,88.66018544,105.2717956,111.4423684,113.1869617,97.64774595,102.1981567
759.3321012,20.26521627,23.28151958,759.3321012,20.00030367,44.77322368,38.56042364,105.3223912,96.66444629,102.5578206,105.6747644,84.428909,81.9051747,68.93443923,84.78177433,76.69179655,67.23803134,58.37305452,85.7383024,74.61333698,94.87233921,100.1003808,89.57031944,82.31853564,92.93255702,95.70343342,45.38241159,35.97747308,28.7504049,23.50895105,30.07280281,18.69931752,20.69700848,16.69369732,24.69947611,86.05371471,17.81855308,27.31081166,30.28346196,19.67452993,62.4403901,30.20279177,52.97526526,16.6361119,54.66049629,15.46947298,16.5868775,15.94517126,17.65922311,76.76058694,88.75864062,105.4021335,111.4259814,113.2748585,97.78816327,102.300169
759.5201124,20.25014508,23.29454376,759.5201124,19.99444891,44.75297882,38.53940869,105.2991048,96.69124917,102.5958191,105.6579127,84.44523701,81.89158297,68.92637873,84.75001186,76.75174812,67.2333681,58.35713493,85.71548408,74.57873188,94.90169977,100.0168756,89.54943457,82.36597275,92.93485061,95.77050654,45.40768034,36.01393232,28.86838791,23.52863517,30.1225616,18.68522884,20.68626558,16.67607095,24.66469348,86.09748713,17.79615441,27.29305634,30.29686343,19.65787918,62.40233348,30.28599771,53.10477237,16.66471262,54.63856932,15.46400894,16.57169253,15.95012299,17.6370111,76.82573913,88.7946615,105.345636,111.4198097,113.220267,97.83343,102.2275559
759.7081085,20.22654407,23.26817241,759.7081085,19.94939253,44.70339732,38.56305768,105.2454814,96.70623528,102.6667965,105.5983119,84.41145066,81.78708405,68.97996043,84.71133685,76.70090002,67.22242439,58.34466429,85.68996839,74.51469974,94.91454799,99.93672307,89.58606753,82.33219472,92.87251212,95.75312566,45.4471511,36.00786633,28.92697392,23.50065705,30.1890495,18.69448224,20.67243878,16.66850843,24.65228307,86.04879573,17.78530751,27.27432695,30.26840257,19.63527432,62.37390541,30.32890629,53.31283227,16.63061266,54.516023,15.43299649,16.55276585,15.94792569,17.57782394,76.85011814,88.82475951,105.3019027,111.3355796,113.1894176,97.84513552,102.2477035
759.8960895,20.26388483,23.2975337,759.8960895,19.97559046,44.70063403,38.53893053,105.2246833,96.63289881,102.523428,105.5843955,84.46623302,81.85317916,68.99356041,84.70323463,76.60089619,67.24489607,58.33505978,85.67339697,74.50381621,94.89328863,99.91332271,89.65163936,82.39837454,92.97015557,95.72368982,45.51102301,36.0883155,29.04501677,23.50954473,30.26779279,18.67932349,20.66219704,16.644311,24.66291968,85.99218212,17.79524612,27.31544795,30.3337245,19.72121389,62.43348829,30.42917389,53.50189101,16.6485137,54.46015038,15.45969781,16.55365664,15.95320554,17.5521802,76.80869041,88.84804805,105.2669078,111.2289828,113.0975935,97.92239632,102.321685
760.0840553,20.24106005,23.28518246,760.0840553,19.92837028,44.69529686,38.47136579,105.1856044,96.64514591,102.584926,105.5732935,84.47507998,81.8071235,68.99543566,84.64130692,76.61720852,67.22092082,58.36826564,85.6301459,74.44211492,94.8117332,99.93960891,89.61980377,82.38393098,92.95268209,95.69942732,45.54120886,36.12132538,29.13345474,23.51618156,30.34184007,18.66580623,20.62793213,16.58951905,24.60488349,85.98739295,17.78163387,27.28223602,30.31777942,19.74185801,62.43164093,30.52812694,53.65852112,16.63675286,54.40216129,15.43921454,16.53980593,15.94424861,17.52126331,76.80700306,88.81858992,105.2188075,111.0931689,112.9895084,98.04177621,102.2992708
