A,burntumber,rawumber,vandykebrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeresed,massicot,yellowochre,gamboge,naplesyellow,leadtinyellowII,leadtinyellowI,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,Phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,cardboard
647.7078483,23.37976511,28.8677938,16.26562202,35.40123544,60.00081185,47.70501848,105.4701056,99.21208237,107.7554544,68.63488393,78.97241134,54.95534049,78.3209411,74.84268172,74.78316721,119.7924101,79.54206254,95.82097922,92.38068156,108.4512437,105.965122,83.50189336,91.74438526,105.1942899,116.4510706,25.74129506,23.14716236,21.31236057,42.7012352,18.88692392,14.85492827,15.30173816,41.63840389,34.13419482,24.5139451,27.53766264,22.84637888,35.60214793,14.99118236,19.11538148,17.21407421,16.34211461,14.26078182,70.02838484,15.81302391,17.23544445,15.5656016,16.60885604,111.0842402,117.8605079,127.1646714,125.7511748,130.3037882,106.6361047,116.3629163
647.904785,23.40230101,28.89742341,16.29501562,35.47416837,60.01312392,47.76118121,105.5203351,99.37616829,107.8480748,68.74826045,79.08746358,55.06828904,78.3482419,74.83508663,74.8720359,119.8892209,79.57512739,95.92084759,92.35812596,108.4892268,106.0266185,83.57121105,91.74086587,105.2788816,116.5413119,25.78876656,23.16078313,21.33994963,42.72653415,18.91331342,14.85177125,15.3125043,41.61870026,34.1495783,24.53792471,27.53641023,22.87133106,35.69195539,15.01900402,19.14594028,17.22677941,16.35377366,14.30653056,70.32968071,15.83240343,17.22888404,15.60789445,16.62705438,111.1669592,117.9919547,127.217053,125.8258662,130.2866774,106.4963929,116.3535474
648.101706,23.41408984,28.92876396,16.32799942,35.44541661,59.98752704,47.86417536,105.6246866,99.44618302,107.9934406,68.84074537,79.23992629,55.18710567,78.35428602,74.7752334,74.8944871,119.9002852,79.65004714,96.07793566,92.3693661,108.5358002,106.0842302,83.71503303,91.74003791,105.3811014,116.5725206,25.83133062,23.19743217,21.28772696,42.69252372,18.93135559,14.87645005,15.30406359,41.51212187,34.10952772,24.56093714,27.4748478,22.89932481,35.61214587,15.02959181,19.08693944,17.25773721,16.27134719,14.29634023,70.60540967,15.80549931,17.24334285,15.59623247,16.54150497,111.23017,118.1036478,127.2897114,125.9031841,130.3375498,106.3967104,116.2594898
648.2986113,23.40551045,28.98117534,16.33801505,35.50969729,60.03165043,47.932496,105.7524445,99.55981451,108.1362915,68.88458744,79.36984312,55.34449654,78.41374941,74.84841473,74.91267475,119.9305549,79.70652007,96.15388255,92.43756476,108.5380457,106.117133,83.82381785,91.78435126,105.4007778,116.631766,25.84047728,23.17190116,21.29091899,42.6795614,18.94880446,14.91567054,15.33022084,41.50349322,34.10468664,24.56006183,27.51998018,22.94285116,35.66670208,15.05140587,19.07901274,17.25445164,16.2874006,14.30871652,70.9439299,15.81757981,17.26634448,15.62742346,16.5153538,111.2852371,118.1283385,127.3553407,126.0171386,130.355185,106.2800305,116.2299109
648.4955011,23.38557318,29.02325839,16.34695655,35.51518291,60.01653297,47.93048419,105.8330973,99.62373904,108.1904365,68.94312385,79.42729805,55.39555998,78.43160377,74.90413315,74.95602825,119.9401338,79.74583215,96.20284025,92.42851348,108.5008083,106.1194333,83.82556888,91.76367195,105.3844066,116.6615706,25.89575164,23.18617657,21.27412352,42.64543221,18.97968777,14.91476133,15.33341259,41.46842728,34.08508197,24.59386338,27.49264291,22.92445644,35.71388143,15.03008616,19.06771183,17.23407064,16.26834063,14.30659415,71.16483987,15.80593509,17.24287734,15.62508625,16.50146046,111.2594432,118.0492275,127.3037714,126.0303116,130.31126,106.1545205,116.2448224
648.6923751,23.39642863,29.02037724,16.29394213,35.49540088,60.02074719,47.89804239,105.9375834,99.35657942,108.3040193,68.97665995,79.52097834,55.45248899,78.42418014,74.89807084,74.9417237,119.9422902,79.69359237,96.2110715,92.405745,108.5269657,106.1292372,83.78167987,91.77922715,105.4439893,116.6329525,25.91931685,23.1613153,21.25519418,42.62417574,18.96477757,14.88102851,15.29223521,41.38852601,34.04214192,24.57792304,27.44497619,22.88594254,35.72423206,15.01030111,19.04050695,17.19603677,16.20891302,14.23774753,71.35853816,15.7923477,17.20777418,15.57717616,16.46266875,111.297306,118.0275781,127.3109893,126.0654492,130.3416038,105.6847834,116.1855953
648.8892335,23.4267909,29.05721783,16.27951111,35.53185276,60.05420339,47.99619412,105.9812432,99.51733766,108.3714528,68.99986757,79.64417239,55.54495145,78.48760861,74.90657412,75.07519447,120.0083515,79.71334969,96.19548448,92.44577594,108.5751612,106.1825566,83.84680379,91.78217429,105.4322926,116.6187065,25.96579456,23.15981225,21.26320918,42.67400949,18.99915335,14.87003828,15.29135288,41.41194522,34.04265579,24.62100964,27.48048864,22.94220607,35.79575972,15.02948654,19.06065145,17.18996436,16.21471579,14.25068605,71.65712028,15.77449852,17.21552592,15.60369792,16.48847147,111.2868128,118.0520547,127.3308461,126.0676864,130.358097,105.5321009,116.2394371
649.0860762,23.47288359,29.08165304,16.28700937,35.57179933,60.15955132,48.10061343,106.0619838,99.65636847,108.5269801,69.04530332,79.79469114,55.67462948,78.56338234,74.96745573,75.21730917,120.1139738,79.73848001,96.2417083,92.56107925,108.6111147,106.2101728,83.91743371,91.83147033,105.4314354,116.6665042,25.98394393,23.16752621,21.22757783,42.64237966,19.00781673,14.84879302,15.32609475,41.39900571,34.06309941,24.6641717,27.4666813,22.98636693,35.86434152,15.03725997,19.0243179,17.18098709,16.18782019,14.23938549,71.937605,15.78220212,17.18726611,15.60413948,16.49952088,111.3686639,118.0945519,127.4022196,126.1156854,130.4109724,105.4254243,116.2287177
649.2829033,23.47700534,29.09261713,16.31442033,35.58542078,60.15963128,48.14581191,106.1176558,99.77320304,108.598212,69.10287728,79.90293695,55.79175103,78.56444589,74.98761688,75.25673398,120.1550617,79.75379301,96.30828825,92.53111104,108.6104719,106.1576183,83.94383006,91.84374362,105.4442415,116.6475803,26.01533513,23.16491438,21.24696209,42.61959861,19.03522292,14.84422137,15.35879315,41.35625287,34.0593558,24.66735982,27.48520188,22.98261306,35.90851776,15.04873836,19.01884784,17.190144,16.19821945,14.25102135,72.2096087,15.8027099,17.20645478,15.65095109,16.49464263,111.3800032,118.0830894,127.4637793,126.0561228,130.3824331,105.2619937,116.2635994
649.4797148,23.53287765,29.12005916,16.33329545,35.66443086,60.19658135,48.23893906,106.1485442,99.90198566,108.6023944,69.1783515,80.0000407,55.88596405,78.58751387,75.01404451,75.29805153,120.1879763,79.74780185,96.31909082,92.55540873,108.6263437,106.2139656,84.03578728,91.91269772,105.4104751,116.6683608,26.06814048,23.17542682,21.32564314,42.64948686,19.10300653,14.86334813,15.38195334,41.35369681,34.12542044,24.70503318,27.51993303,23.03471931,35.93193257,15.0866893,19.07786833,17.21006912,16.17844972,14.29010724,72.5362343,15.83954996,17.24906706,15.67492528,16.53096288,111.4545034,118.1076752,127.4546615,126.0298173,130.3973303,105.176948,116.3396077
649.6765106,23.50814929,29.14810186,16.33895071,35.64654416,60.15522165,48.24979514,106.1367128,99.91822837,108.5352651,69.20254638,79.97578413,55.97261854,78.54952565,74.99309654,75.2829081,120.1195323,79.72938867,96.23151887,92.47159685,108.6184383,106.1795297,84.05225424,91.87730554,105.3461931,116.5302469,26.08691373,23.21424005,21.34689839,42.63441793,19.11866172,14.86062073,15.41620345,41.28916075,34.17043954,24.71669604,27.51233769,23.02862499,35.90623834,15.04657816,19.08784892,17.22059284,16.20138437,14.30985251,72.77033771,15.85395928,17.23979735,15.68117219,16.51706585,111.3960309,118.057535,127.3798212,125.9618437,130.2922413,104.9813502,116.4226457
649.8732907,23.50535791,29.18542491,16.3327199,35.67785357,60.16883645,48.26877988,106.1579646,100.0193514,108.5481589,69.24498389,80.02756286,55.99888301,78.54702223,74.9968158,75.28994416,120.0753055,79.68353012,96.19647039,92.45006372,108.6501496,106.0907378,84.07840046,91.90757236,105.3322025,116.4721932,26.11785757,23.22093125,21.35409096,42.61997691,19.13400248,14.83974216,15.42713341,41.20502545,34.15899551,24.71480806,27.49599005,23.06891379,35.91469384,15.06195115,19.11876114,17.21360342,16.18814116,14.31282395,73.00594691,15.8252708,17.211527,15.66229327,16.50269731,111.3882299,118.0123399,127.3922226,125.9963549,130.2586448,104.7447256,116.3517683
650.0700552,23.50372613,29.18139484,16.30609854,35.69006865,60.13688602,48.30352765,106.1340339,100.0830085,108.6105053,69.18651737,80.08156482,56.00282114,78.55791642,75.00303983,75.27868337,120.0390125,79.63285671,96.17532961,92.42330506,108.6392834,106.0013828,84.01347686,91.87918311,105.2436224,116.3653766,26.11389666,23.18964757,21.33855283,42.58271846,19.1382597,14.83939687,15.40863954,41.11862618,34.11325928,24.70813066,27.50769583,23.02607946,35.87346384,15.03514388,19.09272371,17.19041434,16.16289223,14.30110327,73.15800871,15.78850895,17.22101051,15.64721691,16.45925047,111.2933216,117.9356518,127.3664786,125.965108,130.225493,104.5780889,116.299522
650.2668041,23.53647315,29.18559814,16.30888228,35.74153411,60.16556345,48.31363151,106.1534425,100.140291,108.6019176,69.26888472,80.10108125,56.08783856,78.57623846,75.03300478,75.33475211,120.0615812,79.60620965,96.16377117,92.42946252,108.6885001,105.9502853,83.9601191,91.91373512,105.1694416,116.3158733,26.1439176,23.17569132,21.3502646,42.57385744,19.16397066,14.85475068,15.42135811,41.10498589,34.1168738,24.74394277,27.50253306,23.02673353,35.90764403,15.02860948,19.09077257,17.20548949,16.18107914,14.31722822,73.39262258,15.83170715,17.21035656,15.63546626,16.49767315,111.2867227,117.8443771,127.303453,125.9543476,130.2064329,104.3710296,116.3340191
650.4635373,23.52082588,29.18399147,16.31700795,35.72768247,60.1874028,48.34973607,106.1102236,100.2307196,108.6566549,69.29889399,80.1910526,56.14129392,78.60435036,74.98744579,75.39701212,120.0444216,79.59802389,96.14799519,92.43537949,108.6495711,105.9132454,83.99630233,91.91286803,105.1978479,116.2966434,26.18680532,23.21675763,21.39124766,42.57415957,19.16296665,14.82900849,15.43301011,41.07251609,34.11009153,24.78482623,27.49849029,23.03153232,35.91257656,15.01207554,19.1078884,17.23232186,16.15059792,14.28356824,73.56788012,15.81836551,17.19288562,15.63358895,16.50585528,111.2770118,117.8410353,127.277814,125.9043944,130.1974098,104.2227653,116.3507573
650.6602548,23.55723086,29.1974115,16.31475735,35.82258314,60.21747103,48.42002657,106.1750575,100.393958,108.7222069,69.36076935,80.29480028,56.25258312,78.63998039,74.94957577,75.43312108,120.1166738,79.54693339,96.17532646,92.45174687,108.6775253,105.8948742,84.06027553,92.02951333,105.2716162,116.2781774,26.20646694,23.24832375,21.4288886,42.61453687,19.17557452,14.852903,15.45465278,41.08368543,34.12441592,24.80362943,27.51077225,23.08326018,35.96303234,15.01650422,19.15038375,17.27053346,16.15350442,14.3275581,73.84124608,15.83186316,17.22960914,15.64990257,16.51757504,111.3303052,117.8618654,127.3277763,125.9277994,130.2532782,104.0761542,116.3435939
650.8569567,23.57636977,29.22288838,16.35633104,35.89088998,60.24052117,48.50248707,106.2025755,100.4739241,108.789923,69.45163182,80.35810229,56.34592663,78.68734071,75.03782234,75.45181287,120.1772588,79.61035609,96.18600284,92.49475168,108.7567948,105.881668,84.17437055,92.08725458,105.325206,116.3242264,26.25169306,23.23259141,21.44369001,42.59103884,19.20530281,14.87319641,15.48011311,41.07585291,34.10461154,24.82224381,27.52048068,23.10956819,35.9772664,15.02151094,19.17681278,17.28112705,16.19164967,14.3717099,74.05378582,15.81214147,17.26783098,15.65491314,16.49849334,111.2981552,117.81845,127.3576439,125.9564181,130.2552897,103.9353251,116.3873725
651.053643,23.58551718,29.16615547,16.38484157,35.89769632,60.25039297,48.59546552,106.3379708,100.6474154,108.9599256,69.58306387,80.33328476,56.39437491,78.80470812,75.10403347,75.50480475,120.1421871,79.67124294,96.32475895,92.39967329,108.9055592,105.9515592,84.25461512,92.1902728,105.4362514,116.4276114,26.3149141,23.28287437,21.5080804,42.63824134,19.22737748,14.90794294,15.51104153,41.13703997,34.14563682,24.87342408,27.55043887,22.96464494,36.06497774,15.04219482,19.2259159,17.34289042,16.20716908,14.42448044,74.34190018,15.87335303,17.31835297,15.68899141,16.51321513,111.4591719,117.9436206,127.5073383,126.0504004,130.4044007,103.9034287,116.4152023
651.2503136,23.58455109,29.19449923,16.3680992,35.9205952,60.25744273,48.61666599,106.3915497,100.7336108,108.9677825,69.64155451,80.3692573,56.49053326,78.80142818,75.04230706,75.47184123,120.1188337,79.67169294,96.33495867,92.30458091,108.8950058,105.9168132,84.27420957,92.17057651,105.5082723,116.400791,26.33421081,23.30731164,21.52374858,42.62154199,19.22911409,14.89729854,15.47014254,41.05084967,34.11771619,24.85678633,27.55051741,22.94724224,36.00658751,15.00951909,19.2512612,17.359313,16.18045243,14.42426075,74.46061704,15.84282927,17.33085189,15.6641781,16.48193296,111.383772,117.858953,127.452912,125.9987671,130.3411701,103.7256387,116.3763199
651.4469686,23.58178522,29.17231296,16.33868436,35.93880344,60.24448138,48.60877268,106.4111409,100.7657256,108.9757104,69.68334177,80.44784084,56.51288358,78.84528779,75.00865424,75.47583916,120.0806256,79.65485296,96.32619322,92.27501561,108.9317213,105.8733984,84.31264403,92.1501469,105.5230764,116.3634382,26.36056787,23.30520176,21.51776871,42.61605623,19.23316645,14.88275438,15.46828598,41.0429751,34.07531554,24.89593829,27.52572815,22.97874766,36.04345491,14.9927964,19.23281419,17.37289153,16.17173729,14.42580617,74.63478462,15.83454478,17.32877438,15.66090489,16.47476116,111.3508953,117.9084564,127.3835243,126.0366543,130.2944022,103.5589506,116.290245
651.6436079,23.56261383,29.2012315,16.35773778,35.94680286,60.25446708,48.62884337,106.4309917,100.8898608,109.1011186,69.75160717,80.53314573,56.61677388,78.82428673,74.98773408,75.54308444,120.1580158,79.6929037,96.39109808,92.26865028,109.0149369,105.8793243,84.33611389,92.19373104,105.6399948,116.3805509,26.38590989,23.2904471,21.48537164,42.57218103,19.23443168,14.8728145,15.45451149,40.97675774,34.03388553,24.92323393,27.46707204,22.96535225,36.06922717,14.98078446,19.21326256,17.38051673,16.17190219,14.41096908,74.83226972,15.80956122,17.32099127,15.63382447,16.45871542,111.3445324,117.9474925,127.4716838,126.1177571,130.2763728,103.4000824,116.1992314
651.8402316,23.59066679,29.23267753,16.36710819,36.0617009,60.32666931,48.71562182,106.5363767,101.0849211,109.293659,69.82451134,80.72757204,56.7491092,78.95920708,75.03705209,75.64222113,120.3078146,79.78253944,96.5535707,92.44063628,109.1069167,105.9626607,84.43507748,92.34943853,105.77987,116.5390478,26.42899001,23.25534229,21.52261697,42.64538,19.26565675,14.88859167,15.45777931,41.0145219,34.01323847,24.97967301,27.48703991,23.00618519,36.14919265,14.9967495,19.2122667,17.41117778,16.16660983,14.39571367,75.07339662,15.79577385,17.33663037,15.61176563,16.48923564,111.4518706,118.0396402,127.6288295,126.2330521,130.4227127,103.3556694,116.1332202
652.0368397,23.6042314,29.25100451,16.37503207,36.06795155,60.31537642,48.70848555,106.5363224,101.1620767,109.326802,69.84112605,80.81751406,56.84665458,78.95268991,74.98821205,75.69793504,120.2834918,79.81354643,96.55147844,92.42909447,109.0407294,105.9624892,84.42912267,92.39509263,105.8141011,116.535064,26.4236922,23.25106305,21.56061717,42.63464376,19.27931054,14.90996189,15.48440391,40.99026007,34.04559515,25.00546401,27.49723381,22.99421723,36.19531691,14.98495181,19.21993817,17.44222838,16.16213334,14.40906767,75.33979942,15.83177176,17.33392029,15.61606357,16.50996052,111.4722615,118.045267,127.5865594,126.1963296,130.4025378,103.2362317,116.2343755
652.2334321,23.60935845,29.26087625,16.41467098,36.08839411,60.33801391,48.70907522,106.5951373,101.2728653,109.3523162,69.92616025,80.93835438,57.00605114,78.93861497,75.07172516,75.75545308,120.348982,79.83397269,96.62492311,92.4581354,109.0468755,106.0462946,84.54853517,92.52979649,105.8997471,116.5623078,26.45826569,23.27487953,21.59664314,42.63725607,19.30505835,14.92440877,15.47483211,41.01312327,34.0598621,25.05579098,27.49489508,23.05322144,36.23752606,15.0115982,19.26041702,17.47799973,16.1572571,14.435159,75.62148636,15.85918543,17.31515498,15.60257254,16.52082764,111.4882331,118.0895005,127.5607357,126.1661213,130.4429531,103.1181329,116.2827806
652.4300089,23.61972275,29.27991633,16.42523678,36.09640745,60.38113599,48.76868084,106.6597443,101.4296448,109.495128,70.00546973,81.10558175,57.17493138,78.99455187,75.10550819,75.81805869,120.3642628,79.90770532,96.6846147,92.4940946,109.0724645,106.1268416,84.58850147,92.55818961,106.041011,116.630993,26.49745512,23.29780435,21.61412087,42.64005375,19.30474393,14.9361263,15.4675536,40.97773171,34.0833109,25.08774976,27.48907284,23.07465321,36.2757238,15.02480087,19.28159702,17.44830863,16.1471104,14.42882952,75.90146239,15.83731606,17.29418124,15.63198751,16.51385789,111.5141262,118.2057203,127.6440769,126.2398776,130.4428532,103.0798428,116.2744322
652.6265701,23.64455315,29.28783858,16.42079608,36.14639123,60.37727332,48.81417408,106.7381731,101.55357,109.6168363,70.08297772,81.21933287,57.26222604,79.02687919,75.13915522,75.85644939,120.3710308,79.93870576,96.77029278,92.51050294,109.0993993,106.1757685,84.64968697,92.63856565,106.1009221,116.6036864,26.55771572,23.29328506,21.60671163,42.64702775,19.33142963,14.93799613,15.43012147,40.94071297,34.07471196,25.09701543,27.46101616,23.08859387,36.27708968,15.02719505,19.26407425,17.4337304,16.16095715,14.45719274,76.0932603,15.82636784,17.28627848,15.60839125,16.51160632,111.4460917,118.24144,127.6667744,126.2676138,130.4898951,102.9574366,116.2516414
652.8231156,23.64208,29.30109261,16.41517706,36.1311832,60.37843353,48.8361723,106.7322596,101.6513275,109.7130078,70.10860071,81.31601348,57.33438674,79.06272971,75.18567811,75.88441893,120.3514483,79.96570684,96.79041363,92.55091119,109.1569238,106.1639387,84.6783473,92.6655919,106.1040357,116.5855537,26.59668865,23.28530981,21.61874494,42.63769053,19.35240208,14.92142342,15.40359495,40.90195418,34.01901863,25.12907453,27.4592072,23.07451726,36.28958994,15.05412844,19.26404241,17.43029356,16.15919562,14.4423912,76.35639305,15.82938714,17.25345676,15.57087503,16.51798394,111.4112967,118.3114023,127.6814785,126.2700302,130.463671,102.8247012,116.2877657
653.0196455,23.63782041,29.31231345,16.40399288,36.14094519,60.39477986,48.90894445,106.7824171,101.8046057,109.8168078,70.19695192,81.40166399,57.4555213,79.1307771,75.21534806,75.99191724,120.3756145,79.9459974,96.83609916,92.56887869,109.1499104,106.2029921,84.73366194,92.66250457,106.1562539,116.5700068,26.63869855,23.34240321,21.63171187,42.67583696,19.37123023,14.94924503,15.39762154,40.87524811,34.03402111,25.19482601,27.44260554,23.07234746,36.37150586,15.05965391,19.28421714,17.44667577,16.16538791,14.4324866,76.60688456,15.85194847,17.22934067,15.60261776,16.52073679,111.4763275,118.4659736,127.6934532,126.2760532,130.4786415,102.7570278,116.2735096
653.2161597,23.68955381,29.42109367,16.3793143,36.18416132,60.39258941,48.84747659,106.713024,101.8218753,109.7916554,70.18738182,81.57446782,57.52785449,79.07949005,75.19050448,76.01608523,120.4190282,79.89901009,96.80643913,92.61227293,109.0928162,106.1532933,84.73146165,92.63878857,106.1086915,116.4201495,26.63678064,23.33317719,21.61744983,42.6130572,19.41459227,14.93476139,15.38773603,40.78659369,33.97293825,25.21807114,27.39561881,23.22435103,36.33732249,15.04600971,19.24029327,17.41354167,16.16055226,14.42929964,76.78859202,15.82778897,17.16178713,15.54837707,16.51076146,111.3616694,118.4355089,127.5148058,126.1869004,130.3678354,102.5825701,116.1803253
653.4126583,23.66248557,29.42657571,16.3631154,36.21779724,60.37914352,48.85049406,106.7467547,101.896688,109.8634984,70.2025258,81.68595128,57.58622947,79.08345568,75.23159029,76.08007577,120.4328471,79.86433446,96.86640787,92.63400417,109.1441695,106.1721297,84.79117846,92.68892129,106.1640147,116.3965775,26.71860724,23.30661198,21.62246923,42.64567006,19.43403804,14.95607484,15.40820801,40.77503304,33.96375342,25.24395997,27.41541484,23.22849104,36.38999173,15.0630939,19.27551417,17.42718523,16.18760456,14.42903045,77.07444885,15.86558763,17.16935202,15.55627096,16.52871984,111.3711066,118.5178179,127.5827681,126.2342169,130.4425851,102.491659,116.139626
653.6091413,23.70413772,29.47966862,16.39772831,36.28627524,60.42260772,48.94561209,106.8238177,102.1309104,109.9755091,70.23042892,81.78774639,57.73932352,79.10177662,75.26805827,76.13985441,120.4793818,79.86499922,96.89381394,92.71470211,109.1657368,106.2343042,84.76791338,92.75780969,106.2726055,116.410943,26.77820357,23.33739827,21.65456155,42.6962282,19.47481009,15.00789524,15.41320239,40.74928963,33.99814206,25.28450735,27.41238052,23.27068543,36.4069658,15.09379069,19.30557688,17.43856584,16.18976755,14.45346465,77.3200962,15.87099527,17.17437873,15.53499062,16.55325661,111.4468683,118.5295019,127.616622,126.2059971,130.4882687,102.3448071,116.2877201
653.8056087,23.7221613,29.49305161,16.39537517,36.32565708,60.41705692,48.95505873,106.8957311,102.228629,110.0370154,70.22613466,81.8542753,57.83420708,79.14518487,75.27349112,76.1595274,120.417555,79.84530339,96.90720673,92.73843623,109.1740432,106.2314274,84.83311039,92.73873424,106.3093898,116.3979189,26.83628381,23.3446848,21.62886225,42.71230684,19.46823348,15.02392834,15.40436368,40.7194383,33.9982579,25.28888138,27.44543375,23.27833426,36.41824344,15.09407856,19.31554421,17.43722987,16.15751794,14.4376935,77.52850498,15.86004739,17.12993553,15.54619675,16.52994949,111.4193184,118.5278736,127.5864579,126.1311523,130.497314,102.2264046,116.2849583
654.0020604,23.73506052,29.4747011,16.37449593,36.3040452,60.35682113,48.93915988,106.8971335,102.2509406,110.0319736,70.25654543,81.86361905,57.87134616,79.06709806,75.2381004,76.08889777,120.3769824,79.7425983,96.84904482,92.65469945,109.1175247,106.1685122,84.79821844,92.63577629,106.2742224,116.2950378,26.86584802,23.33817421,21.6298782,42.63307982,19.45547054,15.02046392,15.36955836,40.64181936,33.97264663,25.26281538,27.41365154,23.29868981,36.40584093,15.11228217,19.31352029,17.43591576,16.1333241,14.44370659,77.67650681,15.86009247,17.09879854,15.57201164,16.52959346,111.3219073,118.4569045,127.4835151,126.0955937,130.4302406,102.0170976,116.280395
654.1984965,23.77318279,29.51405794,16.3957939,36.38722454,60.40110329,49.0202102,107.0207677,102.3350279,110.1430722,70.36604538,81.951212,57.9630838,79.1090841,75.31617161,76.16303018,120.4695732,79.77418096,96.92745513,92.69707001,109.2243882,106.2561197,84.8889408,92.62144304,106.3471546,116.2809942,26.93713415,23.34812353,21.64675025,42.66333945,19.48654998,15.02999541,15.37752694,40.66402436,33.99230669,25.30633331,27.40669674,23.37317324,36.46109942,15.12220892,19.33172813,17.45526174,16.1368124,14.45173896,77.90474421,15.87012166,17.1245185,15.58819298,16.51818599,111.3345846,118.5160569,127.5251705,126.126921,130.4047402,101.956086,116.2714971
654.394917,23.78313864,29.53879236,16.37200192,36.36779637,60.38091362,49.0271393,106.9955915,102.3603538,110.2305454,70.39848524,81.98074149,57.98342957,79.09016104,75.2479175,76.15668649,120.4188337,79.7625932,96.90172124,92.67433305,109.2305217,106.228062,84.84269403,92.48227023,106.2958795,116.2401352,26.97472082,23.34844445,21.63640621,42.65213766,19.4826893,15.02149057,15.36999319,40.59921816,33.95585506,25.35033897,27.39484099,23.36092737,36.47407099,15.09807581,19.29715453,17.44100018,16.1278845,14.40799136,78.05670088,15.8612957,17.12045674,15.58720229,16.50317869,111.3030678,118.4853829,127.5571507,126.0894741,130.335162,101.7991321,116.3564089
654.5913218,23.7996924,29.55943294,16.37191091,36.39130255,60.26277154,49.04073832,107.0109247,102.4188213,110.2681805,70.37265398,81.96467377,57.99846942,79.1102709,75.20105596,76.10576277,120.3659749,79.69481454,96.91839104,92.6392848,109.1776653,106.20578,84.88561367,92.42478065,106.2487761,116.1523472,26.98576429,23.35741058,21.65884262,42.63352658,19.50290928,14.98638245,15.3698225,40.57508068,33.91429572,25.3746069,27.408284,23.37219777,36.50099446,15.09756684,19.27785193,17.45180934,16.10852544,14.40831681,78.19749835,15.86002242,17.13574254,15.58889934,16.47808861,111.2702689,118.3751986,127.4853742,125.9561762,130.3106367,101.5732315,116.3493774
654.787711,23.77074371,29.56923953,16.36410272,36.36618474,60.22195672,49.02044343,106.9752621,102.4975161,110.1822119,70.4083835,81.9751085,58.05250212,79.04826797,75.20445862,76.1200719,120.3818764,79.64672761,96.91536632,92.53820553,109.1791346,106.1841783,84.87214837,92.38871506,106.2464695,116.0978983,26.99155605,23.31874576,21.65927016,42.59659959,19.48162938,14.96770747,15.39704251,40.5303989,33.89842696,25.38869536,27.39652317,23.36850885,36.50539218,15.09918411,19.26871453,17.43503105,16.08902372,14.37366392,78.45995369,15.83544271,17.11013602,15.57933066,16.46578928,111.323427,118.29045,127.4516237,125.9285597,130.2197603,101.4207738,116.3301799
654.9840846,23.75747327,29.59174197,16.36323713,36.40274481,60.25091693,49.03718537,107.0276012,102.5094337,110.1706577,70.46648511,81.99190342,58.1156173,79.03607265,75.20496355,76.14310175,120.382947,79.61330873,96.93895856,92.52647772,109.1360878,106.1815263,84.83876864,92.32161994,106.3101548,116.0940598,26.99591427,23.30465592,21.66179555,42.57902488,19.50058195,14.96223331,15.39791571,40.48923862,33.91615766,25.39914901,27.39488346,23.42283415,36.56171901,15.06838535,19.26139082,17.45553694,16.09468389,14.36603245,78.57443399,15.81143903,17.12402865,15.59510508,16.43839818,111.3000198,118.244178,127.4174656,125.873861,130.1651491,101.3017375,116.321359
655.1804426,23.75735919,29.60137657,16.36177074,36.43051458,60.22638382,49.04057385,107.0178669,102.5137313,110.0908386,70.43189748,82.00453929,58.16002576,78.97144999,75.11419478,76.10868957,120.3059797,79.60066928,96.90691819,92.48383538,109.0823036,106.1126483,84.81401057,92.24616668,106.2786279,116.0044654,26.97850172,23.24504241,21.68704244,42.52996722,19.48489631,14.92919238,15.38241395,40.40844097,33.882633,25.38224505,27.39672855,23.43956676,36.558987,15.0592905,19.25056345,17.42723679,16.08166497,14.33525285,78.74332434,15.80501116,17.1150393,15.57276849,16.43335427,111.2214276,118.1170398,127.3201835,125.8280349,130.0583879,101.1157149,116.3764242
655.3767849,23.70659212,29.59286748,16.36970711,36.44398269,60.24859184,49.07387107,107.1088715,102.6138786,110.2409531,70.46082558,82.03424033,58.25796011,79.01992689,75.10878412,76.08546198,120.3267459,79.56157378,96.92037705,92.5486387,109.0826325,106.0595724,84.8260161,92.18463579,106.3329966,116.090501,27.01598004,23.23048686,21.68676631,42.55963265,19.48072926,14.90635207,15.39252281,40.34446915,33.88142325,25.38368545,27.45030411,23.46207712,36.62313543,15.07917433,19.31030204,17.46971337,16.09660996,14.33673498,78.9659806,15.81571577,17.16920523,15.62145427,16.46731264,111.2334993,118.1144311,127.3662564,125.8281383,130.0483987,100.9953739,116.4276395
