A,burntumber,rawumber,vanDykeBrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeres,massicot,yellowochre,gamboge,naplesyellow,leadTinYellow..II,leadTinYellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianBlue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,eggtempera
757.4511575,25.25957015,28.08035486,20.00610738,51.2119933,75.56491323,46.7890201,123.5750073,123.3439049,117.9541806,84.28946441,55.90258599,70.8100296,78.14556684,98.94770925,75.90535947,78.14094869,76.40166845,102.3235547,91.02753432,113.6356867,121.04671,105.7623679,106.7015009,106.5696629,118.4027773,63.98785996,45.66597818,37.23532847,29.15654067,40.07859425,20.20448049,20.33520282,21.73449085,33.54814673,108.3824445,20.4421209,31.46796622,36.56609812,21.76325054,86.63153064,51.26367512,84.51867278,19.470116,46.70787808,18.0954884,20.12265094,18.68137143,20.15539314,93.27464298,120.8629049,129.8519881,126.9560157,133.8253528,113.0216018,102.849272
757.63932,25.26992901,28.05191421,19.98594741,51.21792146,75.5425415,46.79235352,123.4451016,123.3201579,117.8755698,84.27135242,55.9417699,70.81191307,78.21297453,98.99054691,75.88056853,78.14482465,76.37317407,102.2732918,91.00523991,113.5913185,121.0521424,105.7146857,106.6757715,106.507283,118.3579081,64.0630785,45.71034291,37.44224696,29.16529684,40.17945573,20.18654685,20.31617033,21.72884463,33.50575845,108.3249156,20.4587445,31.44905028,36.58387219,21.80190773,86.594995,51.35012471,84.53209021,19.45031554,46.62936162,18.09295711,20.12128786,18.67423398,20.10884276,93.22943836,120.8020607,129.8157866,126.8673223,133.8180008,113.1316795,102.7716921
757.8274673,25.31882103,28.09643375,20.00131823,51.20597324,75.57732914,46.79653139,123.4894001,123.3486634,117.8908261,84.29031326,56.05462197,70.87487943,78.18341619,99.00722717,75.9254276,78.13393065,76.38927344,102.2868703,91.05018851,113.6076412,120.9586182,105.6836361,106.6639273,106.5411736,118.4452614,64.14862166,45.8355466,37.68605408,29.18732132,40.30095097,20.2253655,20.31579923,21.7777505,33.55139062,108.3352255,20.49020526,31.41769973,36.62487859,21.82270787,86.59772252,51.45366044,84.65753645,19.50486694,46.55699232,18.06032773,20.13728021,18.66689537,20.09446367,93.18166072,120.8468022,129.8348242,126.8722051,133.7900215,113.2366683,102.7668048
758.0155995,25.33147138,28.13843288,20.02408884,51.27259837,75.63855679,46.85016884,123.5771091,123.4792149,118.0002937,84.40214228,56.18028202,70.9266615,78.25948691,99.11230934,76.04113606,78.18217062,76.47209101,102.3733986,91.12356049,113.7265544,121.0911938,105.7618996,106.7585518,106.6106661,118.5257176,64.17695842,45.93152052,37.91662763,29.23117584,40.42509298,20.26078646,20.29977546,21.8000151,33.5567881,108.4627409,20.54569809,31.44097636,36.69251575,21.86555036,86.6599622,51.57594707,84.81709942,19.52932427,46.49863208,18.09574868,20.18383346,18.6889913,20.12718588,93.2133709,120.8665367,129.9542434,126.9476011,133.9335607,113.4378931,102.8420321
758.2037165,25.34004785,28.14769866,19.98184139,51.36062717,75.66203141,46.85258425,123.6681554,123.5941942,118.099525,84.45070543,56.31101945,71.06467833,78.2960308,99.19968157,76.13394703,78.20685071,76.5348802,102.4609203,91.20860739,113.8448831,121.1104976,105.895043,106.8468739,106.720258,118.6352429,64.34944129,46.04676361,38.18589547,29.25504841,40.57575527,20.28745489,20.28257704,21.78577398,33.56473849,108.5864969,20.53673248,31.46520825,36.71416391,21.91691658,86.68989824,51.7046521,84.96749727,19.5399343,46.44993408,18.09866653,20.19052227,18.68073048,20.14945729,93.29559829,120.9069157,130.0518158,127.0211497,134.0151786,113.606727,102.9495117
758.3918184,25.36732406,28.14240729,20.00760436,51.33627848,75.73509968,46.87434581,123.6619835,123.602287,118.0749908,84.508983,56.3921488,71.06755571,78.26153398,99.19542221,76.20163967,78.23849481,76.48425611,102.4111345,91.18336491,113.7694074,121.1401882,105.8574984,106.8310041,106.7217467,118.5687801,64.45995232,46.12559221,38.43618728,29.27735616,40.66889487,20.28976599,20.27120991,21.77136799,33.53741994,108.5759648,20.56413096,31.46163341,36.70444199,21.95913789,86.64388132,51.8880751,85.06140336,19.52999309,46.40182837,18.10301979,20.17637636,18.68044148,20.13788678,93.28649178,120.8459288,129.985645,126.9781429,133.9867293,113.7394422,102.9512621
758.5799053,25.34308142,28.14018421,20.00690418,51.27575046,75.7376579,46.85532013,123.7024219,123.6039079,118.032096,84.50343921,56.48274437,71.06262139,78.23908858,99.17217531,76.2494857,78.25576998,76.51506102,102.4015374,91.13524928,113.6609812,121.0711573,105.80029,106.8703464,106.7100253,118.5575083,64.52745159,46.1853963,38.64003835,29.2678709,40.74314507,20.29993486,20.24007957,21.76679286,33.55179213,108.5653962,20.56976511,31.43750808,36.75624922,21.96344351,86.68232793,51.9631104,85.15353272,19.50259733,46.30181484,18.08485971,20.16998382,18.65511147,20.11638731,93.25559693,120.7458828,130.0079035,126.9768836,133.8805929,113.9295363,102.9024741
758.7679769,25.3168279,28.14238136,19.99949519,51.28762116,75.68886633,46.83502571,123.7001944,123.563635,117.9169907,84.47061254,56.52398883,71.02989656,78.21590433,99.10376405,76.27962614,78.24070255,76.51455874,102.3373433,91.11557404,113.6278736,121.0233782,105.7727692,106.8631755,106.6580502,118.5397697,64.54431505,46.29710199,38.86233134,29.25556926,40.8501966,20.28116191,20.22537241,21.71860026,33.5441009,108.5120362,20.56077296,31.40839606,36.76208042,21.9793329,86.62287989,52.02463325,85.2067269,19.48374155,46.19295205,18.06446602,20.14564338,18.64683398,20.09053043,93.17497164,120.6717535,130.0055009,126.9463939,133.9088924,114.0472707,102.8383949
758.9560335,25.35928746,28.14271615,20.00580155,51.30872134,75.7319995,46.86011094,123.7543908,123.6692065,117.9330241,84.50021136,56.59273989,71.06564821,78.27449673,99.15968765,76.36153596,78.26747956,76.56805981,102.4142187,91.18175495,113.6550822,121.1356699,105.7647858,106.9406571,106.7448546,118.5814339,64.65494382,46.40291246,39.09898002,29.27648436,40.96870304,20.26867144,20.22681625,21.72258162,33.59131207,108.6229643,20.54151926,31.43569816,36.80460097,21.99939454,86.73330106,52.13336897,85.40721289,19.49079623,46.08960506,18.04322497,20.15841843,18.65536198,20.11876752,93.2367938,120.7485779,130.1266312,127.0880411,133.9919428,114.2752668,102.9087203
759.1440749,25.35960824,28.1759289,20.01184286,51.3343773,75.68514998,46.8950911,123.6697297,123.5951964,117.8808581,84.49284267,56.69881873,71.11369501,78.28350766,99.21073238,76.4163907,78.23916869,76.56413943,102.4208322,91.15446651,113.6589608,121.1116529,105.8041906,106.9898862,106.7253008,118.6735575,64.75525423,46.47858139,39.30880789,29.2618292,41.0819492,20.27176997,20.23803947,21.73070221,33.63546815,108.6286274,20.53099246,31.3988815,36.83263682,22.01475608,86.76588697,52.26047202,85.53270769,19.48983564,46.00195702,17.9953461,20.16350616,18.66134408,20.10348283,93.17271178,120.7410219,130.1311627,127.0526184,134.0478023,114.3089221,102.895695
759.3321012,25.37742549,28.20806113,20.03487283,51.31499184,75.60654612,46.88962693,123.6914528,123.5849434,117.8850304,84.52911367,56.81310364,71.07165515,78.28932746,99.2834381,76.44125305,78.26956915,76.54277393,102.4465435,91.14057286,113.6840196,121.1367544,105.7679374,107.0022898,106.7619384,118.7364268,64.85258056,46.5963734,39.54816809,29.28872178,41.20134957,20.24492729,20.27211618,21.72455429,33.62954255,108.655419,20.55087418,31.37944598,36.89514828,22.05738973,86.75848556,52.34284179,85.69629037,19.49496039,45.93245244,18.01692659,20.14981839,18.6447524,20.12370033,93.17266202,120.735777,130.2105324,127.0307114,134.0658055,114.4059749,102.8732342
759.5201124,25.35347968,28.22448109,20.01434096,51.31488846,75.59906892,46.87285029,123.6459464,123.5288298,117.875063,84.56641534,56.90126301,71.13356041,78.21848282,99.29652984,76.44743844,78.23931341,76.5777407,102.3801235,91.13338268,113.708331,121.1052679,105.7960787,107.0498084,106.8449655,118.7535545,64.90335861,46.7010306,39.81525332,29.25187083,41.33843461,20.25868873,20.28538691,21.73849691,33.64787,108.6962743,20.55635445,31.36019042,36.8912868,22.06001196,86.79852926,52.45999586,85.74680667,19.51890226,45.83499299,18.0180936,20.13514269,18.6665731,20.13296032,93.19763655,120.8436572,130.2006558,127.0559948,134.0650698,114.5565045,102.8805019
759.7081085,25.37092548,28.28438506,20.03428339,51.31826858,75.59809352,46.8333037,123.7807885,123.5505959,118.0136138,84.6456663,57.02789833,71.17999591,78.26901357,99.36087876,76.51481803,78.26877789,76.63634966,102.4658927,91.21658371,113.8038038,121.1094363,105.8438226,107.1256657,106.9725138,118.8389867,65.00078952,46.83885524,40.14953549,29.28770839,41.48688095,20.27144159,20.3324038,21.77043642,33.7234819,108.7521496,20.55555221,31.35753002,36.89552025,22.08405925,86.8715203,52.60021646,85.92926393,19.53482794,45.74545029,18.04287728,20.14799834,18.70298702,20.16657768,93.27902075,120.8575351,130.2228289,127.1514385,134.1336544,114.7489276,102.9040848
759.8960895,25.34229717,28.26330809,20.0158649,51.30180411,75.55310473,46.81011845,123.7866913,123.4879317,118.0316397,84.67742463,57.0582042,71.21218667,78.33167458,99.34034594,76.55620152,78.2398734,76.69644314,102.4784224,91.13776906,113.8298897,121.1307413,105.8548389,107.1637913,106.9589144,118.8965896,65.02863354,46.86996203,40.42006503,29.25836638,41.58674649,20.2175997,20.33267847,21.76172383,33.70665202,108.7914817,20.49232245,31.37649665,36.89285472,22.09403834,86.86170883,52.707022,85.99493915,19.54692216,45.64356791,18.05290115,20.15509843,18.69711973,20.16108148,93.32901821,120.8834594,130.1835264,127.1750609,134.0922772,114.9920937,102.9560582
760.0840553,25.36873079,28.25571347,19.99816233,51.26849946,75.53931855,46.70418737,123.7085329,123.2974681,117.9325228,84.63900133,57.11129237,71.23841509,78.28641782,99.24107486,76.46419794,78.23676655,76.70326591,102.4247855,91.04718692,113.7506749,120.9853679,105.8428585,107.0944033,106.8662801,118.8339397,65.13205625,46.92461645,40.65877848,29.25961807,41.69597616,20.20303279,20.36817438,21.7990825,33.6871008,108.6529656,20.48029606,31.3248775,36.84930198,22.08322722,86.81019571,52.86520454,86.00186835,19.52713066,45.52517947,18.056048,20.118817,18.71074217,20.12531833,93.30561181,120.8308303,130.0437621,127.0629165,133.9378869,115.032,102.9028166
760.272006,25.3499351,28.26559468,20.02354236,51.28878288,75.51704941,46.7250666,123.6571731,123.2764179,117.9302668,84.60839802,57.13133079,71.19722083,78.29202873,99.25244369,76.49402839,78.20867139,76.72176087,102.3386701,91.02855127,113.6931666,120.9655642,105.7777173,107.070503,106.8060183,118.7945391,65.18829889,47.00076688,40.89425842,29.26314441,41.81079613,20.19392571,20.37450272,21.78219625,33.67475516,108.6136358,20.48589915,31.32231449,36.85172862,22.06912528,86.82796745,52.99370391,86.09132542,19.48354086,45.41332179,18.02104006,20.10684729,18.69506581,20.08524147,93.26326704,120.8630381,130.0486845,127.0173964,133.8893328,115.1349526,102.8715308
760.4599416,25.36645999,28.28569565,20.01628259,51.30740502,75.42962,46.6564837,123.5433981,123.1226814,117.8071458,84.51203361,57.17931051,71.20836792,78.28112093,99.24558474,76.44818759,78.09999615,76.78709753,102.310962,91.00187413,113.637548,120.843342,105.7243593,107.0299725,106.7629454,118.8146737,65.20953857,47.06512366,41.16204182,29.23886509,41.9026476,20.19295735,20.39196094,21.75348155,33.65514332,108.5034654,20.47114231,31.31400259,36.84403146,22.01244875,86.77090814,53.11551541,86.09398089,19.49301866,45.32522057,18.00969368,20.09598904,18.68583332,20.11376284,93.20902872,120.7539348,129.9886728,126.8503494,133.7375277,115.1281059,102.7941364
760.6478621,25.38510789,28.30374848,20.02043988,51.31756259,75.43732958,46.66386804,123.5541009,123.111683,117.833336,84.50488866,57.24098101,71.21964906,78.30361069,99.25128573,76.45778822,78.10753167,76.7725356,102.2948673,90.96961746,113.6700227,120.8699232,105.6505324,107.0517717,106.7742534,118.8898426,65.2667571,47.20356433,41.42247445,29.27060099,42.00913679,20.20405236,20.44188774,21.75503455,33.62575467,108.5633465,20.47242421,31.29270037,36.84347417,22.03746078,86.81438775,53.29892918,86.157296,19.52992738,45.27810034,18.01449452,20.09056746,18.7136182,20.11328281,93.22604846,120.7529083,130.0302333,126.8809748,133.7777153,115.2290228,102.842201
760.8357675,25.39639924,28.29354356,20.02582087,51.32136582,75.45379282,46.64518474,123.504585,123.144908,117.9177644,84.51999489,57.32071879,71.27345968,78.30621231,99.2913906,76.47521332,78.11148527,76.76805914,102.3156427,91.00464836,113.73089,120.8952295,105.6712264,107.0527836,106.7555375,118.9534101,65.30710195,47.25130139,41.62441889,29.25635549,42.10269215,20.17511379,20.41317335,21.74753629,33.65266817,108.5726134,20.47481611,31.25525976,36.85190539,22.03654669,86.83576899,53.42003076,86.2963915,19.51981953,45.16658586,17.98656574,20.09994193,18.7109372,20.13480234,93.25722976,120.8339414,129.9579639,126.8774544,133.7904285,115.3441231,102.8382205
761.0236578,25.32766519,28.29288792,20.01150538,51.28277029,75.39373188,46.60482851,123.4708269,123.092911,117.9061145,84.54382082,57.39018128,71.28868315,78.24820675,99.24842165,76.43235408,78.12219102,76.74210938,102.2176353,90.95485633,113.6955429,120.7877775,105.618524,106.9635014,106.706862,118.9473492,65.34634371,47.34083704,41.87654082,29.24187209,42.15163818,20.15628104,20.40820747,21.7715509,33.62354104,108.4678396,20.47869174,31.22519874,36.86168188,22.02798024,86.79298959,53.55029201,86.29093526,19.51430841,45.0580737,17.96327388,20.10589575,18.69971563,20.10250872,93.21049721,120.8191928,129.8320022,126.7231066,133.6344242,115.3217353,102.7156987
761.2115329,25.31634734,28.29995579,20.03925925,51.25831922,75.43550235,46.55943262,123.4596666,123.0827373,117.8875761,84.61363539,57.39910555,71.25187536,78.25902518,99.27241327,76.39161778,78.20604843,76.75363212,102.2673523,91.00499452,113.7458841,120.7954679,105.62403,106.9500242,106.6902872,118.9200385,65.39940858,47.44059285,42.19098439,29.25176481,42.26402272,20.17875812,20.38052929,21.7402527,33.59119727,108.5046916,20.48259651,31.23989618,36.912951,22.04961853,86.80021621,53.63427715,86.39079195,19.53382037,44.98965345,18.0022606,20.11368928,18.67084424,20.14119518,93.30847868,120.9449975,129.7776066,126.7059531,133.5515599,115.4138836,102.6843916
761.399393,25.30852547,28.29614715,20.00983751,51.28013066,75.46972798,46.5774461,123.4899126,123.0930367,117.9222364,84.65622892,57.44488729,71.30537458,78.25537205,99.2516531,76.41322272,78.21381546,76.83735207,102.2388282,90.98030331,113.7822469,120.7979153,105.669151,106.9466351,106.7329024,118.9518389,65.45977883,47.53269593,42.45665881,29.24387109,42.34890589,20.25815256,20.36762605,21.72648963,33.63153204,108.5303955,20.46614563,31.19125158,36.90432332,21.992943,86.83628163,53.7449064,86.47383045,19.50677166,44.90770931,17.99188701,20.12237127,18.69964925,20.14015497,93.31554964,120.945281,129.752322,126.6979654,133.5831719,115.5425571,102.7342237
761.5872379,25.31831862,28.26099621,20.02318488,51.29388836,75.4557906,46.52558917,123.5134753,123.1072074,118.009533,84.69255053,57.57124286,71.30976139,78.37044382,99.26318648,76.42561015,78.2628439,76.893871,102.2825201,90.98222734,113.8162661,120.8054213,105.7910376,107.009105,106.7713383,119.0917262,65.5530211,47.62548337,42.74150967,29.26035248,42.44573483,20.20223314,20.31919643,21.66746996,33.63322,108.5593092,20.44348473,31.16369535,36.93733442,21.99905446,86.85399117,53.82469577,86.54459209,19.49383852,44.85185943,17.94968369,19.88010408,18.48088431,19.91244191,93.15562207,120.9218586,129.74158,126.6435256,133.6721595,115.6897566,102.7614463
761.7750678,25.29343232,28.1983203,20.00919325,51.26804024,75.4107264,46.57958836,123.4645198,123.0954626,117.9398581,84.66465929,57.66955605,71.34047978,78.30059454,99.25828509,76.42780514,78.23646782,76.91620635,102.2800861,90.94131196,113.7737236,120.8301204,105.7690003,106.9492342,106.689613,119.0991194,65.58730091,47.69179278,42.9615534,29.24098402,42.49927595,20.20006223,20.27815754,21.62061369,33.6323636,108.5339527,20.42951238,31.15328757,36.92830632,21.97073509,86.84425827,53.89803746,86.57951214,19.47154061,44.76347489,17.90277495,19.86348892,18.42810159,19.89563113,93.09254012,120.9044443,129.7285048,126.5682532,133.6396698,115.8012319,102.7574491
761.9628825,25.35278083,28.22841475,20.01591221,51.32303505,75.44150077,46.58621691,123.4672256,123.1103062,117.9327044,84.67378251,57.79022091,71.40091436,78.32039819,99.3217307,76.45060779,78.29775105,76.91455173,102.2643191,91.0480901,113.8633255,120.9139548,105.8221438,107.0413389,106.7267792,119.1647693,65.74447237,47.8060568,43.26107479,29.3240441,42.68113171,20.28078241,20.30715363,21.64534818,33.6648334,108.575949,20.50628001,31.19268965,36.97073663,21.97834402,86.87356843,54.04758715,86.68543006,19.48092127,44.72613806,17.94244232,19.91071685,18.49998829,19.93212701,93.12041514,120.9297065,129.7504972,126.6119538,133.7308272,115.8565764,102.7177224
762.1506821,25.2157351,28.14439449,19.9389918,51.24371523,75.36083949,46.54827124,123.5285997,123.2260461,117.8613623,84.66637967,57.82131136,71.33912312,78.2404091,99.3491985,76.51104066,78.18080384,76.84107401,102.2833986,91.07050332,113.8490033,120.9533077,105.7475314,107.0604527,106.7350783,119.266883,65.73900583,47.87347155,43.46484086,29.22218495,42.74111538,20.19824638,20.2124732,21.49675659,33.59495247,108.6135454,20.34900333,31.10986464,36.9342551,21.87992008,86.86658885,54.05737556,86.71863515,19.3546655,44.55641067,17.81104857,19.85311759,18.37652861,19.83090216,93.10337294,120.9493858,129.7989043,126.7094463,133.735036,115.9131429,102.6903173
762.3384666,25.26732471,28.17195204,19.94962035,51.15919472,75.42243283,46.52878283,123.5716219,123.246813,117.8691297,84.72578233,57.95191906,71.43291213,78.24721569,99.45593191,76.58752657,78.21613211,76.88844937,102.3690222,91.10329437,113.9179428,121.0605222,105.8147912,107.1396134,106.7866342,119.4071737,65.78959475,47.94044924,43.82695015,29.25235028,42.88749577,20.21443715,20.21120752,21.54350403,33.61902631,108.6792919,20.36920912,31.10025456,36.94370379,21.88530476,86.91380002,54.21117245,86.83603834,19.38388075,44.51106571,17.84683863,19.88040072,18.40175566,19.84529658,93.12524296,120.9907884,129.7863076,126.8410924,133.8493058,116.1086496,102.7365018
762.526236,25.26140215,28.21691386,19.98840339,51.2049399,75.57988652,46.58853673,123.7431915,123.3948049,118.1245515,84.86488156,58.11441204,71.60999494,78.39213669,99.62047703,76.73376623,78.42038247,76.9556276,102.585492,91.24965534,114.1359042,121.2752231,105.9982422,107.3566662,106.9136694,119.6003803,65.92757756,48.11164422,44.12073989,29.29130942,43.08400097,20.25578798,20.19936241,21.57848242,33.67538445,108.9108308,20.42499868,31.09884136,37.01270255,21.94525519,87.07936391,54.38657623,86.99463977,19.39243063,44.49395375,17.87213452,19.92492958,18.40184849,19.8369321,93.27263394,121.2134651,130.0213836,127.1125699,134.0821765,116.4371565,102.8461979
762.7139903,25.2637433,28.23968898,19.97359728,51.21911857,75.572026,46.52877873,123.7659381,123.3555416,118.1287479,84.89006657,58.15304282,71.64875449,78.43140984,99.70197886,76.78580909,78.41966913,76.9937213,102.6532677,91.24524924,114.2258542,121.2445123,106.083456,107.3334781,106.8646422,119.6569416,65.9484365,48.24248615,44.45699956,29.26183045,43.19612158,20.24645976,20.1932634,21.56958066,33.70768888,108.9115533,20.40735631,31.10354987,37.05416019,21.96352166,87.06926859,54.45136561,87.11635028,19.37659091,44.42284718,17.88219303,19.93154732,18.3996822,19.8677064,93.29223954,121.2507062,129.9907844,127.1165035,134.0341968,116.4841508,102.8040744
762.9017295,25.29773988,28.24818947,19.98845356,51.2264621,75.61690624,46.51364044,123.7867216,123.3611268,118.08965,84.96558212,58.24341569,71.73449219,78.42695833,99.7783253,76.84292547,78.42053336,77.04108161,102.7168107,91.26244987,114.2465393,121.2943487,106.0836407,107.4456155,106.8955269,119.5994652,66.04812885,48.40250246,44.77694181,29.31502543,43.3107794,20.30249713,20.2165929,21.61098337,33.68962395,108.997973,20.42506072,31.09228333,37.08590833,21.98779599,87.10077434,54.56494819,87.13587372,19.43191362,44.37170596,17.92671224,19.93209626,18.4100128,19.88846991,93.28351293,121.2158212,130.0218647,127.1047827,134.0504931,116.5439158,102.8469758
763.0894536,25.3106937,28.25452507,20.0028593,51.22859085,75.65006973,46.50527084,123.7773826,123.3419355,118.1213493,85.03013844,58.34769711,71.77270444,78.44351003,99.7570392,76.89680255,78.39439896,77.08179641,102.8289697,91.24425079,114.2626886,121.3139131,106.1659809,107.5221744,106.910788,119.6759993,66.08936229,48.46252567,45.06744168,29.31725685,43.47269537,20.31370192,20.18810466,21.54612502,33.69020711,109.0751962,20.41663661,31.05916428,37.12640673,22.00121652,87.08811731,54.67936494,87.27865767,19.40772844,44.32007974,17.94494662,19.90547112,18.39446514,19.87400562,93.34799164,121.2074043,130.0184861,127.2347225,134.0840752,116.6776957,102.8634534
763.2771626,25.31052989,28.29285108,19.96591429,51.23404111,75.65547922,46.52533107,123.836281,123.4164803,118.1209313,84.99596873,58.4575294,71.8685058,78.47098728,99.75675953,76.93943449,78.33250165,77.0707952,102.8680974,91.21489654,114.2495448,121.3789524,106.1485659,107.5368655,106.9777183,119.7366985,66.13823083,48.57659234,45.34459441,29.30870813,43.60659116,20.32268992,20.17448368,21.57597361,33.71389401,109.0633726,20.42033309,31.00335268,37.11718133,22.01043469,87.1187308,54.81632544,87.29299994,19.4139053,44.22141332,17.94892679,19.89086427,18.40260396,19.8492272,93.33919484,121.1635892,130.1056262,127.3213195,134.1766296,116.8092048,102.8593833
763.4648565,25.30512488,28.31236673,19.97621584,51.22292593,75.6720305,46.53550507,123.8477384,123.478287,118.1707517,84.98536329,58.59117629,71.91020041,78.54570025,99.84213724,76.99060752,78.34051578,77.02904563,102.9502808,91.2920111,114.2606319,121.4455753,106.1791484,107.6213267,106.9737791,119.8272234,66.20689436,48.66952957,45.6277743,29.31288463,43.72860811,20.2992869,20.18434382,21.61370057,33.73106635,109.1098322,20.45634086,31.04574201,37.1423658,22.0290284,87.1428829,54.98235612,87.37182766,19.45612792,44.13094203,17.96544786,19.88521868,18.40621989,19.86266497,93.37988071,121.1816928,130.1514294,127.4087993,134.1248879,117.0139753,102.8610604
763.6525352,25.28582995,28.32742753,19.97780752,51.17607432,75.62317106,46.56571928,123.8133212,123.5092781,118.1323267,84.98107634,58.64214403,71.97934622,78.50486665,99.88457046,77.00877625,78.28095349,76.99033775,102.9057279,91.26244234,114.2721841,121.4159313,106.0953108,107.5564064,106.9243674,119.7823276,66.24119366,48.74897866,45.89948086,29.32475044,43.83556142,20.3188867,20.20259555,21.62175059,33.74279361,109.0538224,20.45160151,31.04301752,37.15387707,22.04523968,87.15835745,55.10338288,87.41705324,19.45492813,44.05030172,18.00944751,20.10947514,18.5998508,20.03540299,93.5332813,121.1695234,130.163762,127.4897548,134.0512111,117.0690838,102.9061389
763.8401989,25.30206697,28.40052202,19.96834951,51.21604775,75.67376103,46.55571295,123.8112149,123.5284449,118.1878239,84.99359423,58.70633952,72.05118776,78.5330186,99.91373119,77.08568599,78.33084847,77.00301503,102.9373482,91.30303348,114.2705851,121.4102654,106.1432875,107.5980282,106.9796754,119.7668697,66.3360315,48.85162109,46.21031907,29.38714358,43.99872814,20.33498534,20.19832003,21.64609075,33.71610418,109.143857,20.49465832,31.08702954,37.22983908,22.08266565,87.20826524,55.32930976,87.51879579,19.49695112,43.9799423,18.06786002,20.13301435,18.62173024,20.0622787,93.62055529,121.2100735,130.2143444,127.5177071,134.0821293,117.1279309,102.9731409
764.0278475,25.2617824,28.41616935,19.98281161,51.16554706,75.64178311,46.54619038,123.759106,123.5576144,118.190272,85.04742806,58.77174837,72.08544858,78.53745465,99.93840805,77.15597064,78.30127029,76.98526838,102.9627203,91.23141155,114.2016918,121.3927084,106.0953198,107.5011272,106.9704194,119.6882882,66.38014039,48.98083174,46.47987182,29.36401362,44.0268551,20.30459272,20.15065931,21.64356382,33.68045579,109.13818,20.45219301,31.03879961,37.26274684,22.13159939,87.23875532,55.41764894,87.59141871,19.46823533,43.88465855,18.06822992,20.13143423,18.5746674,20.04567815,93.63070957,121.229959,130.1967862,127.4863552,134.0152616,117.2359486,102.9976521
764.215481,25.3705161,28.52417938,20.07121145,51.23566553,75.66873799,46.60411456,123.7939837,123.6486637,118.3293003,85.18450385,58.92945789,72.26507111,78.68580714,100.0729992,77.27011774,78.41684877,77.10688049,103.0574395,91.32617228,114.2631206,121.5238394,106.158322,107.5425265,107.0471483,119.7690523,66.52013623,49.13578168,46.83336765,29.47568281,44.23245239,20.38338673,20.22588247,21.75216138,33.74565636,109.2488426,20.58763281,31.14890451,37.35395507,22.2516498,87.32957324,55.63502375,87.73372908,19.57366506,43.9051399,18.2122196,20.19036719,18.65561516,20.14681775,93.74790167,121.27208,130.2683252,127.4982269,134.1333049,117.4677955,103.0933006
764.4030994,25.35405039,28.52742344,20.05480482,51.24097941,75.62436195,46.55006126,123.7815887,123.6567988,118.3269346,85.23006955,58.99374747,72.27475545,78.66593249,100.0320291,77.2772092,78.42022496,77.12740278,103.0369797,91.26370986,114.2472713,121.4979524,106.2011446,107.4585577,107.0237093,119.7539146,66.54545184,49.20412847,47.03853556,29.46493109,44.30464168,20.36900176,20.21766507,21.75179028,33.74293017,109.2492487,20.57211466,31.10609509,37.41089858,22.25786929,87.31731282,55.75618307,87.78874129,19.58197916,43.81788394,18.20825247,20.18473108,18.63469111,20.13545651,93.71870938,121.222398,130.2865909,127.4713268,134.1618638,117.5228795,103.0524421
764.5907027,25.3840649,28.51005042,20.02183365,51.16867505,75.53622712,46.48898484,123.7910123,123.6617243,118.2642036,85.25285276,59.00882847,72.22172544,78.60773498,100.0666267,77.2390734,78.29352365,77.08857451,102.9875159,91.21212944,114.2391902,121.4855717,106.1309332,107.3679382,107.0053969,119.7721466,66.55692624,49.29719284,47.3040607,29.45949744,44.40460859,20.34416207,20.19957136,21.73733461,33.75013939,109.2172781,20.51337018,31.10724063,37.42694284,22.26970943,87.28578527,55.79131939,87.90615736,19.56440221,43.69832838,18.19914715,20.13480761,18.64824858,20.12047628,93.69256658,121.1442812,130.1896499,127.4089735,134.1114698,117.5457744,103.0735571
764.7782909,25.38383259,28.51051427,20.04792032,51.1397464,75.4801373,46.48156395,123.7134429,123.6753466,118.1729671,85.2226364,59.0949339,72.28175732,78.55964064,100.0176586,77.18314489,78.228887,77.05332468,102.9421569,91.18334248,114.1745234,121.4456117,106.0802077,107.3377603,106.9863695,119.7327244,66.65455738,49.32405865,47.53944637,29.50958333,44.53247905,20.34443376,20.17747458,21.72692653,33.75445006,109.1558682,20.55137751,31.12658487,37.41979982,22.27914442,87.26137077,55.9303819,87.92243924,19.55261428,43.59541466,18.153766,20.13868675,18.64627963,20.12142704,93.6132528,120.9906493,130.0687689,127.3421191,134.0335841,117.6609332,103.04888
